game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,1.0,2.0,12.0,11.0,1.0,149.0
