game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105150WAS,2021-05-15,2021,1,WNBA,CHI,WAS,4.0,,3.0,0.5,2.0,1.0,0.25,4.0,1.0,1.0,,,,,28.45,,16.0,3.0,3.0,1.0,2.0
WNBA_202105190ATL,2021-05-19,2021,1,WNBA,CHI,ATL,8.0,,6.0,,3.0,,0.4,10.0,4.0,4.0,1.0,4.0,4.0,,30.9,,14.0,12.0,6.0,1.0,6.0
WNBA_202105230CHI,2021-05-23,2021,1,WNBA,NYL,CHI,16.0,,3.0,0.667,3.0,2.0,0.333,15.0,5.0,1.0,1.0,2.0,2.0,,34.93333333333333,2.0,-3.0,14.0,5.0,4.0,4.0
WNBA_202105250CHI,2021-05-25,2021,1,WNBA,ATL,CHI,6.0,2.0,2.0,0.4,5.0,2.0,0.455,11.0,5.0,2.0,1.0,2.0,2.0,,31.1,1.0,-3.0,14.0,3.0,,8.0
WNBA_202105280CHI,2021-05-28,2021,1,WNBA,LAS,CHI,6.0,1.0,2.0,,2.0,,0.167,6.0,1.0,4.0,,,,,29.883333333333333,,-12.0,2.0,2.0,,6.0
WNBA_202105300CHI,2021-05-30,2021,1,WNBA,LAS,CHI,7.0,1.0,7.0,0.667,6.0,4.0,0.611,18.0,11.0,2.0,1.0,2.0,2.0,,39.61666666666667,1.0,-6.0,28.0,8.0,2.0,4.0
WNBA_202106010CHI,2021-06-01,2021,1,WNBA,PHO,CHI,10.0,,,0.5,4.0,2.0,0.375,16.0,6.0,1.0,1.0,3.0,3.0,,33.56666666666667,,-9.0,17.0,,5.0,4.0
WNBA_202106030PHO,2021-06-03,2021,1,WNBA,CHI,PHO,9.0,1.0,4.0,0.333,6.0,2.0,0.2,15.0,3.0,4.0,,,,,39.416666666666664,,3.0,8.0,4.0,3.0,2.0
WNBA_202106050LAS,2021-06-05,2021,1,WNBA,CHI,LAS,5.0,1.0,3.0,,3.0,,0.429,7.0,3.0,3.0,0.5,2.0,1.0,,33.13333333333333,,-5.0,7.0,3.0,1.0,1.0
WNBA_202106090CHI,2021-06-09,2021,1,WNBA,IND,CHI,9.0,1.0,2.0,0.2,5.0,1.0,0.5,12.0,6.0,1.0,1.0,4.0,4.0,,28.316666666666666,,12.0,17.0,2.0,2.0,
WNBA_202106120IND,2021-06-12,2021,1,WNBA,CHI,IND,5.0,,3.0,,1.0,,0.333,9.0,3.0,3.0,1.0,1.0,1.0,,30.433333333333334,1.0,6.0,7.0,4.0,,5.0
WNBA_202106150MIN,2021-06-15,2021,1,WNBA,CHI,MIN,13.0,2.0,3.0,0.667,3.0,2.0,0.571,7.0,4.0,1.0,,,,,29.566666666666666,,26.0,10.0,3.0,4.0,3.0
WNBA_202106170CHI,2021-06-17,2021,1,WNBA,CON,CHI,10.0,1.0,4.0,0.25,4.0,1.0,0.5,10.0,5.0,4.0,1.0,1.0,1.0,,33.81666666666667,,5.0,12.0,4.0,4.0,3.0
WNBA_202106190CHI,2021-06-19,2021,1,WNBA,CON,CHI,11.0,,5.0,1.0,2.0,2.0,0.6,10.0,6.0,1.0,1.0,4.0,4.0,,35.61666666666667,,18.0,18.0,5.0,1.0,1.0
WNBA_202106220NYL,2021-06-22,2021,1,WNBA,CHI,NYL,10.0,,1.0,,3.0,,0.444,9.0,4.0,,1.0,2.0,2.0,,23.1,,23.0,10.0,1.0,2.0,1.0
WNBA_202106240NYL,2021-06-24,2021,1,WNBA,CHI,NYL,9.0,,3.0,0.5,2.0,1.0,0.556,9.0,5.0,2.0,1.0,2.0,2.0,,27.866666666666667,,22.0,13.0,3.0,2.0,1.0
WNBA_202106270CON,2021-06-27,2021,1,WNBA,CHI,CON,7.0,,2.0,0.25,4.0,1.0,0.375,8.0,3.0,2.0,,,,,29.7,1.0,-20.0,7.0,3.0,2.0,3.0
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,12.0,,3.0,0.5,4.0,2.0,0.429,7.0,3.0,1.0,0.667,3.0,2.0,,32.05,,3.0,10.0,3.0,4.0,4.0
WNBA_202107020DAL,2021-07-02,2021,1,WNBA,CHI,DAL,9.0,,5.0,0.5,2.0,1.0,0.5,6.0,3.0,3.0,,,,,31.5,1.0,-9.0,7.0,6.0,,3.0
WNBA_202107100CHI,2021-07-10,2021,1,WNBA,WAS,CHI,15.0,1.0,3.0,,6.0,,0.357,14.0,5.0,4.0,0.6,5.0,3.0,,40.4,1.0,-8.0,13.0,4.0,4.0,4.0
WNBA_202108150CHI,2021-08-15,2021,1,WNBA,SEA,CHI,11.0,,7.0,,1.0,,0.25,4.0,1.0,3.0,,,,,33.45,1.0,-1.0,2.0,8.0,1.0,3.0
WNBA_202108170CHI,2021-08-17,2021,1,WNBA,DAL,CHI,12.0,,1.0,,2.0,,0.286,7.0,2.0,2.0,,,,,30.083333333333332,,-2.0,4.0,1.0,1.0,3.0
WNBA_202108210CHI,2021-08-21,2021,1,WNBA,MIN,CHI,8.0,1.0,3.0,0.75,4.0,3.0,0.714,14.0,10.0,3.0,1.0,4.0,4.0,,28.983333333333334,,,27.0,3.0,2.0,2.0
