game_id,date,season,week,league,away,home,interceptions_made,sacks,tackles
SYNTHETIC_CFL_2023_W1_HAM,2023-06-09,2023,1,CFL,HAM,WPG,,,2.0
SYNTHETIC_CFL_2023_W17_HAM,2023-09-30,2023,17,CFL,CGY,HAM,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W18_HAM,2023-10-07,2023,18,CFL,HAM,SSK,0.0,1.0,1.0
SYNTHETIC_CFL_2023_W21_HAM,2023-10-28,2023,21,CFL,HAM,MTL,0.0,0.0,2.0
