game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,2.0,7.0,2.0,27.0,26.0,5.0
