game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2018-kRQand1MKZ,,2018,1,MLS,,,0.0,-0.1149,13.4452,-1.2512,0.0,-2.0314,0.0,2.0,440.0,0.6207,87.0,-6.4848,-7.4538,0.0,11.0,5.0,0.1149,2.0314,-0.9222,2.1463,0.6952,1.3807
soccer-uslc-2018-9YqdojR5vJ,,2018,1,USLC,,,0.0,-0.0578,15.7364,-2.8389,1.0,-0.1906,1.0,2.0,316.0,0.7534,73.0,-4.2928,-5.8805,0.5015,6.0,5.0,0.0578,1.1906,-0.1358,1.2484,0.8122,0.6613
soccer-mls-2019-kRQand1MKZ,,2019,1,MLS,,,1.0,0.1823,16.1147,-3.7106,6.0,2.2956,7.0,5.0,926.0,0.6887,151.0,-7.4392,-4.9266,2.4187,28.0,13.0,0.8177,3.7044,0.2632,4.5221,0.738,2.7618
soccer-usl1-2019-e7Mz0LJqr0,,2019,1,USL1,,,0.0,-0.1073,16.1796,-4.9394,0.0,-0.6518,0.0,4.0,579.0,0.6606,109.0,-10.3107,-9.4593,0.0,8.0,2.0,0.1073,0.6518,-0.3272,0.7591,0.7551,0.576
soccer-mls-2020-APk5LGOMOW,,2020,1,MLS,,,1.0,0.5216,17.6169,-5.2696,0.0,-0.1566,1.0,2.0,224.0,0.8,40.0,1.5039,3.7597,0.0,1.0,0.0,0.4784,0.1566,-0.1566,0.635,0.7624,0.0919
soccer-mls-2020-kRQand1MKZ,,2020,1,MLS,,,0.0,-0.2582,15.5296,-3.6819,2.0,0.7281,2.0,6.0,518.0,0.7526,97.0,-2.3068,-2.3782,0.5181,10.0,5.0,0.2582,1.2719,-0.6785,1.5301,0.7764,0.5919
soccer-mls-2021-APk5LGOMOW,,2021,1,MLS,,,0.0,-0.8216,16.0097,-1.5031,7.0,2.3054,7.0,4.0,987.0,0.6772,158.0,-19.1954,-12.149,4.1526,24.0,14.0,0.8216,4.6946,1.5674,5.5163,0.7987,3.0085
soccer-mls-2022-APk5LGOMOW,,2022,1,MLS,,,0.0,-0.8146,15.536,-2.6244,2.0,-1.378,2.0,4.0,837.0,0.7514,185.0,-5.2431,-2.8341,1.2717,21.0,8.0,0.8146,3.378,-0.5662,4.1926,0.7797,1.6075
soccer-mls-2023-APk5LGOMOW,,2023,1,MLS,,,0.0,-0.269,17.1706,-2.4865,3.0,0.2508,3.0,7.0,722.0,0.6624,157.0,-18.9091,-12.044,0.7358,18.0,5.0,0.269,2.7492,-0.6663,3.0182,0.7829,1.0499
soccer-mls-2024-APk5LGOMOW,,2024,1,MLS,,,0.0,-0.6965,15.2005,-1.1514,1.0,0.1903,1.0,3.0,532.0,0.725,120.0,-9.7705,-8.1421,0.6241,7.0,4.0,0.6965,0.8097,0.3949,1.5063,0.8064,0.6586
soccer-mls-2024-WBLMvYAQxe,,2024,1,MLS,,,0.0,-0.0361,16.9538,-7.8072,0.0,-1.4663,0.0,1.0,193.0,0.75,16.0,1.4669,9.1681,0.0,7.0,3.0,0.0361,1.4663,0.1805,1.5023,0.6583,1.0158
soccer-mls-2025-Z2vQ1xlqrA,,2025,1,MLS,,,1.0,0.9292,13.3877,-2.8955,3.0,0.0856,4.0,1.0,639.0,0.6899,129.0,-3.6957,-2.8649,2.9772,14.0,8.0,0.0708,2.9144,0.3376,2.9852,0.7186,2.0781
