game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202505170IND,2025-05-17,2025,1,WNBA,CHI,IND,,,,,,,1.0,2.0,2.0,,,,,4.4,,-5.0,4.0,,,1.0
WNBA_202505220CHI,2025-05-22,2025,1,WNBA,NYL,CHI,6.0,,,,3.0,,,4.0,,,0.667,6.0,4.0,15.383333333333333,,-6.0,4.0,,,
WNBA_202505290CHI,2025-05-29,2025,1,WNBA,DAL,CHI,,,1.0,,1.0,,0.25,4.0,1.0,,,,,7.7,,6.0,2.0,1.0,1.0,
WNBA_202505310DAL,2025-05-31,2025,1,WNBA,CHI,DAL,1.0,,4.0,,1.0,,,2.0,,1.0,,,,9.8,,8.0,,4.0,,
WNBA_202506070CHI,2025-06-07,2025,1,WNBA,IND,CHI,,1.0,2.0,,,,0.4,5.0,2.0,1.0,1.0,3.0,3.0,25.65,,-26.0,7.0,2.0,1.0,3.0
WNBA_202506100NYL,2025-06-10,2025,1,WNBA,CHI,NYL,2.0,,,0.333,3.0,1.0,0.2,5.0,1.0,,1.0,2.0,2.0,15.583333333333334,,-10.0,5.0,,1.0,2.0
WNBA_202506130ATL,2025-06-13,2025,1,WNBA,CHI,ATL,1.0,,,,,,0.667,3.0,2.0,,,,,4.116666666666666,,-1.0,4.0,,,
WNBA_202506150CON,2025-06-15,2025,1,WNBA,CHI,CON,1.0,1.0,3.0,0.5,2.0,1.0,0.75,8.0,6.0,2.0,0.75,4.0,3.0,24.416666666666668,2.0,23.0,16.0,5.0,,1.0
WNBA_202506170CHI,2025-06-17,2025,1,WNBA,WAS,CHI,1.0,,2.0,1.0,1.0,1.0,0.333,6.0,2.0,1.0,,,,26.133333333333333,,-2.0,5.0,2.0,,5.0
WNBA_202506210CHI,2025-06-21,2025,1,WNBA,PHO,CHI,3.0,,,,2.0,,0.167,6.0,1.0,2.0,1.0,2.0,2.0,20.833333333333332,,-11.0,4.0,,2.0,3.0
WNBA_202506220ATL,2025-06-22,2025,1,WNBA,CHI,ATL,1.0,,,,1.0,,0.333,3.0,1.0,1.0,,,,7.75,,-4.0,2.0,,1.0,2.0
WNBA_202506240CHI,2025-06-24,2025,1,WNBA,LAS,CHI,2.0,1.0,1.0,,1.0,,0.5,4.0,2.0,,0.5,4.0,2.0,13.633333333333333,,,6.0,1.0,1.0,
WNBA_202506270GSV,2025-06-27,2025,1,WNBA,CHI,GSV,1.0,,,0.5,2.0,1.0,0.333,3.0,1.0,,1.0,2.0,2.0,13.316666666666666,,-2.0,5.0,,,1.0
WNBA_202506290LAS,2025-06-29,2025,1,WNBA,CHI,LAS,2.0,,,,,,,1.0,,,,,,4.816666666666666,,7.0,,,,
WNBA_202507060MIN,2025-07-06,2025,1,WNBA,CHI,MIN,,,,,3.0,,,3.0,,1.0,,,,4.4,,-2.0,,,,1.0
WNBA_202507080WAS,2025-07-08,2025,1,WNBA,CHI,WAS,,,,,,,,,,,,,,3.033333333333333,,,,,,
WNBA_202507090CHI,2025-07-09,2025,1,WNBA,DAL,CHI,1.0,1.0,2.0,,1.0,,0.333,3.0,1.0,2.0,,,,8.4,,9.0,2.0,2.0,,2.0
WNBA_202507140CHI,2025-07-14,2025,1,WNBA,MIN,CHI,1.0,,1.0,,,,0.4,5.0,2.0,1.0,,,,9.366666666666667,1.0,-2.0,4.0,2.0,,2.0
WNBA_202507160CHI,2025-07-16,2025,1,WNBA,ATL,CHI,2.0,,3.0,,,,0.286,7.0,2.0,2.0,,,,20.633333333333333,1.0,-11.0,4.0,4.0,,3.0
WNBA_202507220MIN,2025-07-22,2025,1,WNBA,CHI,MIN,4.0,,2.0,,3.0,,0.273,11.0,3.0,1.0,0.5,2.0,1.0,26.85,,-5.0,7.0,2.0,3.0,2.0
WNBA_202507240CHI,2025-07-24,2025,1,WNBA,SEA,CHI,5.0,,1.0,,,,0.375,8.0,3.0,1.0,1.0,2.0,2.0,23.916666666666668,,-18.0,8.0,1.0,,1.0
WNBA_202508030CHI,2025-08-03,2025,1,WNBA,PHO,CHI,3.0,,,,1.0,,0.4,5.0,2.0,3.0,0.5,2.0,1.0,16.733333333333334,,2.0,5.0,,,1.0
WNBA_202508050CHI,2025-08-05,2025,1,WNBA,WAS,CHI,,,,,,,,,,,,,,0.5,,-3.0,,,,1.0
WNBA_202508070CHI,2025-08-07,2025,1,WNBA,ATL,CHI,,,,,,,,1.0,,,,,,2.2666666666666666,,-5.0,,,,
WNBA_202508090IND,2025-08-09,2025,1,WNBA,CHI,IND,3.0,,1.0,0.333,3.0,1.0,0.4,5.0,2.0,,0.5,2.0,1.0,14.533333333333333,,-6.0,6.0,1.0,,2.0
WNBA_202508130CON,2025-08-13,2025,1,WNBA,CHI,CON,1.0,,1.0,,1.0,,,1.0,,1.0,,,,11.083333333333334,,-2.0,,1.0,,1.0
WNBA_202508150CHI,2025-08-15,2025,1,WNBA,GSV,CHI,1.0,,2.0,,2.0,,0.333,3.0,1.0,2.0,,,,17.583333333333332,,-21.0,2.0,2.0,2.0,1.0
WNBA_202508230CHI,2025-08-23,2025,1,WNBA,CON,CHI,2.0,,1.0,,,,,,,,,,,3.6333333333333333,,-3.0,,1.0,,1.0
WNBA_202508250CHI,2025-08-25,2025,1,WNBA,LVA,CHI,1.0,,,,,,,1.0,,,,,,4.4,,3.0,,,,
