game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2026_W7_HOUSTONGAMBLERS,2026-05-10,2026,7,UFL,ORLANDO STORM,HOUSTON GAMBLERS,0.0,1.0,49.0,0.0,12.0
