game_id,date,season,week,league,away,home,def_ff,def_sacks,def_tackles,gp,pat_att,pat_made,punt_no,punt_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,1.5,7.0,2.0,1.0,1.0,8.0,338.0,1.0,1.0,10.0,7.0,14.0
