game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,10.0,14.0,241.0,10.0,120.0,2.0,11.0
