game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2020-BLMv6m3Mxe,,2020,1,USLC,,,2.0,0.0717,18.4439,0.8535,2.0,0.823,4.0,9.0,969.0,0.6877,285.0,-11.6899,-4.1017,0.6631,12.0,4.0,1.9283,1.177,0.0686,3.1053,0.7287,0.6564
soccer-uslc-2021-BLMv6m3Mxe,,2021,1,USLC,,,2.0,0.7406,21.0902,5.271,2.0,0.7196,4.0,16.0,1812.0,0.6744,780.0,-49.5102,-6.3475,1.1175,20.0,8.0,1.2594,1.2804,1.0671,2.5398,0.7378,0.7927
soccer-mls-2022-a2lqR4JMr0,,2022,1,MLS,,,0.0,-0.2622,18.077,1.2752,1.0,0.7567,1.0,3.0,177.0,0.6833,60.0,-0.3871,-0.6451,0.0033,2.0,1.0,0.2622,0.2433,0.377,0.5055,0.6898,0.0006
soccer-mlsnp-2022-BLMv6m3Mxe,,2022,1,MLSNP,,,3.0,0.909,22.6918,4.4727,1.0,0.2421,4.0,19.0,1281.0,0.7445,685.0,-6.2565,-0.9134,0.5176,12.0,6.0,2.091,0.7579,0.4995,2.849,0.7537,0.4995
soccer-mls-2023-a2lqR4JMr0,,2023,1,MLS,,,1.0,0.4313,19.806,2.5608,0.0,-0.2899,1.0,14.0,1393.0,0.7882,779.0,-9.6164,-1.2345,0.0,8.0,1.0,0.5687,0.2899,-0.2211,0.8586,0.8005,0.1781
soccer-mlsnp-2023-BLMv6m3Mxe,,2023,1,MLSNP,,,1.0,0.8082,22.4562,2.3359,0.0,-0.0992,1.0,1.0,98.0,0.6579,38.0,-4.3787,-11.5228,0.0,3.0,0.0,0.1918,0.0992,-0.0992,0.291,0.7731,0.04
soccer-mls-2024-a2lqR4JMr0,,2024,1,MLS,,,1.0,-0.3816,21.0619,5.3,0.0,-0.4335,1.0,19.0,1631.0,0.8449,1064.0,13.1019,1.2314,0.0,9.0,1.0,1.3816,0.4335,-0.3732,1.8152,0.8326,0.3741
soccer-mls-2025-APk5LGOMOW,,2025,1,MLS,,,0.0,-0.2128,19.1088,3.3097,0.0,-0.1608,0.0,2.0,405.0,0.8307,189.0,1.5892,0.8408,0.0,2.0,1.0,0.2128,0.1608,0.0511,0.3735,0.8223,0.0731
soccer-mls-2025-a2lqR4JMr0,,2025,1,MLS,,,0.0,-0.3047,19.829,3.5552,0.0,-0.5461,0.0,4.0,952.0,0.8459,584.0,1.5523,0.2658,0.0,7.0,3.0,0.3047,0.5461,0.0472,0.8508,0.8432,0.1526
soccer-mlsnp-2025-BLMv6m3Mxe,,2025,1,MLSNP,,,0.0,-0.3127,19.4943,3.5569,0.0,-0.107,0.0,2.0,188.0,0.9412,136.0,9.5558,7.0263,0.0,2.0,0.0,0.3127,0.107,-0.107,0.4197,0.8709,0.0747
soccer-mls-2026-APk5LGOMOW,,2026,1,MLS,,,0.0,0.0,20.6066,7.0534,0.0,-0.0112,0.0,0.0,296.0,0.7963,162.0,2.3021,1.421,0.0,1.0,0.0,0.0,0.0112,-0.0112,0.0112,0.7821,0.0085
