game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,8.0,3.0,72.0,2.0,13.0,7.0,196.0,6.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,2.0,6.0,6.0,21.0,6.0,43.0,3.0
