game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202206280MIN,2022-06-28,2022,1,WNBA,DAL,MIN,2.0,1.0,9.0,,0.25,4.0,1.0,4.0,1.0,2.0,2.0,17.733333333333334,4.0,4.0,4.0,13.0,1.0,
WNBA_202207010MIN,2022-07-01,2022,1,WNBA,LVA,MIN,4.0,,2.0,,0.6,5.0,3.0,3.0,,,,16.066666666666666,2.0,7.0,6.0,4.0,,1.0
WNBA_202207030MIN,2022-07-03,2022,1,WNBA,LVA,MIN,3.0,,4.0,,0.6,5.0,3.0,,,,,19.666666666666668,1.0,18.0,6.0,5.0,,
WNBA_202207060MIN,2022-07-06,2022,1,WNBA,CHI,MIN,1.0,,2.0,1.0,0.75,4.0,3.0,,1.0,2.0,2.0,15.666666666666666,,-5.0,8.0,2.0,1.0,3.0
WNBA_202207120MIN,2022-07-12,2022,1,WNBA,PHO,MIN,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.85,1.0,-6.0,4.0,2.0,1.0,
WNBA_202207140MIN,2022-07-14,2022,1,WNBA,DAL,MIN,1.0,,2.0,,0.667,3.0,2.0,4.0,1.0,2.0,2.0,9.55,1.0,-3.0,6.0,3.0,,
WNBA_202207150IND,2022-07-15,2022,1,WNBA,MIN,IND,1.0,1.0,5.0,,0.6,5.0,3.0,,,,,13.983333333333333,,15.0,6.0,5.0,,
WNBA_202207170WAS,2022-07-17,2022,1,WNBA,MIN,WAS,1.0,2.0,4.0,,0.429,7.0,3.0,2.0,0.5,2.0,1.0,19.533333333333335,1.0,-5.0,7.0,5.0,,2.0
WNBA_202207220MIN,2022-07-22,2022,1,WNBA,CON,MIN,5.0,1.0,4.0,,,4.0,,4.0,,,,22.9,2.0,2.0,,6.0,1.0,2.0
WNBA_202207240MIN,2022-07-24,2022,1,WNBA,CON,MIN,3.0,,2.0,,0.6,5.0,3.0,3.0,1.0,2.0,2.0,20.85,5.0,-10.0,8.0,7.0,,
WNBA_202207280ATL,2022-07-28,2022,1,WNBA,MIN,ATL,,,3.0,,0.4,5.0,2.0,2.0,,,,12.95,,-8.0,4.0,3.0,,1.0
WNBA_202207310LAS,2022-07-31,2022,1,WNBA,MIN,LAS,2.0,,3.0,,0.333,6.0,2.0,,0.667,3.0,2.0,17.533333333333335,1.0,,6.0,4.0,1.0,2.0
WNBA_202208030SEA,2022-08-03,2022,1,WNBA,MIN,SEA,6.0,,5.0,,0.5,4.0,2.0,1.0,1.0,1.0,1.0,17.9,,11.0,5.0,5.0,1.0,1.0
WNBA_202208070MIN,2022-08-07,2022,1,WNBA,ATL,MIN,1.0,1.0,4.0,1.0,0.333,6.0,2.0,2.0,1.0,1.0,1.0,12.916666666666666,,-6.0,5.0,4.0,1.0,2.0
WNBA_202208100PHO,2022-08-10,2022,1,WNBA,MIN,PHO,,,1.0,,,1.0,,,,,,9.933333333333334,1.0,-13.0,,2.0,,
WNBA_202208120MIN,2022-08-12,2022,1,WNBA,SEA,MIN,,,1.0,,0.167,6.0,1.0,,1.0,2.0,2.0,14.2,2.0,-7.0,4.0,3.0,,2.0
WNBA_202208140CON,2022-08-14,2022,1,WNBA,MIN,CON,1.0,,2.0,,0.667,3.0,2.0,2.0,,,,9.25,2.0,-13.0,4.0,4.0,,
