game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-odi-2016-08-21-995457,2016-08-21,2016,1,ODI,Sri Lanka,Australia,2.0,0.0,1.0,10.0,2.0,0.0,60.0,1.0,0.0,27.0,1.0,2.0,,1.0
cricket-odi-2016-08-24-995459,2016-08-24,2016,1,ODI,Sri Lanka,Australia,4.0,0.0,0.0,11.0,2.0,0.0,56.0,1.0,0.0,18.0,4.0,1.0,,1.0
cricket-odi-2016-08-28-995461,2016-08-28,2016,1,ODI,Sri Lanka,Australia,2.0,0.0,1.0,11.0,1.0,0.0,60.0,0.0,0.0,44.0,2.0,1.0,,1.0
cricket-odi-2016-08-31-995463,2016-08-31,2016,1,ODI,Sri Lanka,Australia,2.0,0.0,1.0,11.0,1.0,0.0,48.0,0.0,0.0,59.0,0.0,1.0,,1.0
cricket-odi-2016-09-04-995465,2016-09-04,2016,1,ODI,Sri Lanka,Australia,2.0,0.0,1.0,11.0,0.0,0.0,36.0,0.0,0.0,33.0,0.0,0.0,,1.0
cricket-odi-2017-06-30-1104478,2017-06-30,2017,1,ODI,Sri Lanka,Zimbabwe,,,,,,,52.0,0.0,0.0,77.0,0.0,3.0,,1.0
cricket-odi-2018-09-15-1153243,2018-09-15,2018,1,ODI,Bangladesh,Sri Lanka,31.0,0.0,0.0,10.0,4.0,0.0,54.0,0.0,0.0,55.0,1.0,0.0,,1.0
cricket-odi-2018-10-17-1140381,2018-10-17,2018,1,ODI,Sri Lanka,England,2.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,27.0,2.0,0.0,,1.0
cricket-odi-2018-10-20-1140382,2018-10-20,2018,1,ODI,Sri Lanka,England,,,,,,,36.0,0.0,0.0,37.0,0.0,0.0,,1.0
cricket-t20i-2018-02-18-1130747,2018-02-18,2018,1,T20I,Sri Lanka,Bangladesh,,,,,,,24.0,0.0,0.0,31.0,1.0,0.0,,1.0
cricket-t20i-2018-03-16-1133822,2018-03-16,2018,1,T20I,Sri Lanka,Bangladesh,,,,,,,18.0,0.0,0.0,19.0,1.0,0.0,,1.0
cricket-t20i-2018-10-27-1140384,2018-10-27,2018,1,T20I,England,Sri Lanka,2.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,29.0,2.0,0.0,,1.0
cricket-lpl-2020-11-26-1238752,2020-11-26,2020,1,LPL,Kandy Tuskers,Colombo Kings,,,,,,,6.0,0.0,0.0,10.0,0.0,0.0,,1.0
cricket-lpl-2020-12-13-1238772,2020-12-13,2020,1,LPL,Colombo Kings,Galle Gladiators,,,,,,,,,,,,,1.0,1.0
cricket-mlc-2024-07-19-1432742,2024-07-19,2024,1,MLC,Washington Freedom,Texas Super Kings,,,,,,,6.0,0.0,0.0,22.0,0.0,0.0,,1.0
cricket-mlc-2025-06-28-1482010,2025-06-28,2025,1,MLC,Washington Freedom,San Francisco Unicorns,,,,,,,24.0,0.0,0.0,23.0,1.0,1.0,,1.0
