game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
13419676,2026-06-06,2026,1,CFL,EDM,OTT,0.0,13.0,2.0
13419682,2026-06-20,2026,3,CFL,MTL,EDM,0.0,23.0,1.0
