game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
BILLINGS-OREGON,,,1,,,,,2.0,143.0,2.0,11.0
TRITONS-LIBERTY-0328,2025-03-28,2025,3,AF1,SALINA,CORPUS CHRISTI,,5.0,191.0,2.0,5.0
CORPUSCHRISTI-WASHINGTON-0413,2025-04-13,2025,5,AF1,CORPUS CHRISTI,WASHINGTON,4.0,6.0,165.0,,6.0
CORPUSCHRISTI-SWKANSAS-0419,2025-04-19,2025,6,AF1,SW KANSAS,CORPUS CHRISTI,1.0,2.0,212.0,2.0,17.0
CORPUSCHRISTI-ALBANY-0425,2025-04-25,2025,7,AF1,CORPUS CHRISTI,ALBANY,,2.0,75.0,,16.0
OREGON-CORPUSCHRISTI-0512,2025-05-12,2025,9,AF1,CORPUS CHRISTI,OREGON,1.0,1.0,110.0,1.0,4.0
CORPUSCHRISTI-ALBANY-0524,2025-05-24,2025,11,AF1,ALBANY,CORPUS CHRISTI,3.0,4.0,241.0,,11.0
CORPUSCHRISTI-NASHVILLE-0614,2025-06-14,2025,14,AF1,NASHVILLE,CORPUS CHRISTI,1.0,2.0,112.0,1.0,32.0
