game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-04-12-1428743,2024-04-12,2024,1,T20I,Mexico,Costa Rica,2.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-t20i-2024-04-12-1428744,2024-04-12,2024,1,T20I,Mexico,Costa Rica,5.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-04-13-1428745,2024-04-13,2024,1,T20I,Costa Rica,Mexico,2.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-04-14-1428746,2024-04-14,2024,1,T20I,Mexico,Costa Rica,12.0,0.0,0.0,1.0,3.0,0.0,,,,,,,1.0,1.0
