game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,3.0,6.0,9.0,200.0,2.0,22.0,32.0,2.0,310.0,5.0,17.0
