game_id,date,season,week,league,away,home,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,16.0,3.0,2.0,3.0,9.0,1.0
