game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2018-X0Oq66zq6D,,2018,1,MLS,,,0.0,-0.1279,22.4753,-1.2181,0.0,-0.1581,0.0,1.0,95.0,0.5417,24.0,-3.5222,-14.6757,0.0,1.0,0.0,0.1279,0.1581,-0.1581,0.286,0.6884,0.1487
soccer-mls-2018-kRQabn8MKZ,,2018,1,MLS,,,0.0,-0.0544,17.7043,1.1247,0.0,-0.1535,0.0,2.0,160.0,0.8649,74.0,2.5885,3.498,0.0,3.0,0.0,0.0544,0.1535,-0.1535,0.2079,0.8299,0.1208
soccer-uslc-2018-4JMAkpDqKg,,2018,1,USLC,,,1.0,-0.6505,19.0384,3.2379,1.0,0.3798,2.0,12.0,457.0,0.7977,262.0,-2.6766,-1.0216,0.6562,12.0,1.0,1.6505,0.6202,-0.0778,2.2707,0.8079,0.5313
soccer-uslc-2018-e7MzZbKMr0,,2018,1,USLC,,,1.0,0.5923,18.7467,2.2165,2.0,1.4604,3.0,4.0,219.0,0.7383,107.0,0.4942,0.4619,2.6709,6.0,3.0,0.4077,0.5396,0.2765,0.9473,0.7337,0.6595
soccer-uslc-2019-NWMWllL5lz,,2019,1,USLC,,,5.0,-0.6145,21.701,3.5451,3.0,-0.1123,8.0,70.0,2012.0,0.7974,1392.0,16.9816,1.2199,0.8537,47.0,12.0,5.6145,3.1123,-0.086,8.7268,0.7852,1.794
soccer-uslc-2020-NWMWllL5lz,,2020,1,USLC,,,4.0,0.2168,22.6656,4.7476,2.0,-0.6294,6.0,36.0,1356.0,0.7648,812.0,-2.1906,-0.2698,0.1381,23.0,3.0,3.7832,2.6294,-1.07,6.4125,0.7675,0.5173
soccer-uslc-2021-NWMWllL5lz,,2021,1,USLC,,,2.0,-0.5783,20.6706,3.3569,3.0,-1.3542,5.0,31.0,1553.0,0.7217,654.0,-17.4347,-2.6659,0.4918,48.0,13.0,2.5783,4.3542,-0.4269,6.9325,0.7484,1.8078
soccer-uslc-2024-NWMWgNDMlz,,2024,1,USLC,,,1.0,-0.256,13.656,-0.7245,1.0,-0.7263,2.0,12.0,725.0,0.7718,206.0,0.94,0.4563,0.5673,19.0,4.0,1.256,1.7263,-0.911,2.9824,0.7673,0.8413
soccer-usl1-2025-odMX7pAQYL,,2025,1,USL1,,,8.0,1.7552,20.3545,1.6321,3.0,-2.506,11.0,48.0,1965.0,0.7602,1055.0,13.3366,1.2641,0.9615,41.0,14.0,6.2448,5.506,-1.5232,11.7507,0.7475,3.475
soccer-usl1-2026-odMX7pAQYL,,2026,1,USL1,,,3.0,1.2517,18.3623,-0.3507,0.0,-1.1164,3.0,11.0,347.0,0.7246,167.0,-1.5756,-0.9435,0.0,9.0,3.0,1.7483,1.1164,-0.1573,2.8647,0.734,0.8688
