game_id,date,season,week,league,away,home,field_goal_attempts,field_goal_long,field_goal_pct,field_goals_made,games_played,kick_returns,points,punt_returns,receiving_yards,rushing_yards,total_yards,xp_attempts,xp_made,xp_pct,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,4.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.7,0.0,12.0,8.0,67.0,0.0
