game_id,date,season,week,league,away,home,def_sacks,def_tackles,gp,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,0.5,3.0,9.0,4.0,2.0,70.0
