game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2023-10-24-1404390,2023-10-24,2023,1,T20I,Zimbabwe,Namibia,1.0,0.0,0.0,1.0,0.0,0.0,,1.0
cricket-t20i-2023-10-25-1404391,2023-10-25,2023,1,T20I,Namibia,Zimbabwe,19.0,4.0,0.0,1.0,25.0,0.0,,1.0
cricket-t20i-2023-10-27-1404392,2023-10-27,2023,1,T20I,Namibia,Zimbabwe,5.0,1.0,0.0,1.0,10.0,1.0,,1.0
cricket-t20i-2023-10-30-1404394,2023-10-30,2023,1,T20I,Namibia,Zimbabwe,30.0,2.0,0.0,2.0,23.0,0.0,,1.0
cricket-t20i-2023-11-22-1407091,2023-11-22,2023,1,T20I,Zimbabwe,Namibia,9.0,1.0,0.0,3.0,8.0,0.0,,1.0
cricket-t20i-2023-11-27-1407101,2023-11-27,2023,1,T20I,Zimbabwe,Rwanda,15.0,3.0,0.0,3.0,18.0,0.0,,1.0
cricket-t20i-2023-11-29-1407104,2023-11-29,2023,1,T20I,Nigeria,Zimbabwe,14.0,1.0,0.0,4.0,13.0,0.0,,1.0
cricket-tests-2025-02-06-1467700,2025-02-06,2025,1,TESTS,Ireland,Zimbabwe,193.0,9.0,0.0,3.0,95.0,1.0,1.0,1.0
cricket-tests-2025-04-20-1476409,2025-04-20,2025,1,TESTS,Bangladesh,Zimbabwe,31.0,2.0,0.0,3.0,12.0,0.0,1.0,1.0
cricket-tests-2025-04-28-1476410,2025-04-28,2025,1,TESTS,Zimbabwe,Bangladesh,135.0,3.0,0.0,3.0,54.0,2.0,2.0,1.0
cricket-tests-2025-06-28-1478863,2025-06-28,2025,1,TESTS,South Africa,Zimbabwe,6.0,1.0,0.0,3.0,4.0,0.0,,1.0
cricket-tests-2025-07-06-1478864,2025-07-06,2025,1,TESTS,South Africa,Zimbabwe,150.0,4.0,0.0,2.0,65.0,2.0,1.0,1.0
cricket-tests-2025-07-30-1478872,2025-07-30,2025,1,TESTS,Zimbabwe,New Zealand,100.0,4.0,0.0,3.0,31.0,0.0,1.0,1.0
cricket-tests-2025-08-07-1478873,2025-08-07,2025,1,TESTS,Zimbabwe,New Zealand,102.0,9.0,0.0,3.0,58.0,0.0,,1.0
