game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,2.0,4.0,8.0,215.0,1.0,28.0,23.0,184.0,27.0,83.0
