game_id,date,season,week,league,away,home,recv_lg,recv_rec,recv_tar,recv_yds
FOOTBALL_CFL_2016_8_31_BC@TOR,2016-08-31,2016,1,CFL,BC,TOR,8.0,1.0,1.0,8.0
