game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2014-Z2vQ1xlqrA,,2014,1,MLS,,,0.0,0.0,37.4857,29.1491,0.0,7.0,0.9362,0.0,1.1544,0.0,0.2308,0.0,345.0,0.7778,81.0,0.2981,0.368,0.0,5.0,0.0,13.0,0.0,0.0,0.0,6.0638,0.0,0.0,0.7741,0.0
soccer-mls-2015-Z2vQ1xlqrA,,2015,1,MLS,,,0.0,0.0,40.2299,32.064,0.0,6.0,0.6946,0.0,1.1309,0.0,0.1667,0.0,334.0,0.7073,82.0,0.0919,0.112,0.0,6.0,0.0,12.0,0.0,0.0,0.0,5.3054,0.0,0.0,0.7062,0.0
soccer-mls-2017-kaDQ0wRqEv,,2017,1,MLS,,,0.0,0.0,43.3354,36.8069,0.0,13.0,-0.7004,0.0,0.9489,0.0,0.05,0.0,614.0,0.5892,185.0,0.7017,0.3793,0.0,27.0,0.0,40.0,0.0,0.0,0.0,13.7004,0.0,0.0,0.5854,0.0
soccer-uslc-2017-4wM4E4d5jB,,2017,1,USLC,,,0.0,0.0,39.577,31.0969,0.0,9.0,-2.9157,0.0,0.7553,0.0,0.0976,0.0,581.0,0.6739,230.0,-5.405,-2.35,0.0,32.0,0.0,41.0,0.0,0.0,0.0,11.9157,0.0,0.0,0.6974,0.0
soccer-mls-2018-mvzqoLZQap,,2018,1,MLS,,,0.0,0.0,32.7878,23.6667,0.0,8.0,1.92,0.0,1.3158,0.0,0.1111,0.0,495.0,0.777,148.0,1.8463,1.2475,0.0,10.0,0.0,18.0,0.0,0.0,0.0,6.08,0.0,0.0,0.7646,0.0
soccer-mls-2019-mvzqoLZQap,,2019,1,MLS,,,0.0,0.0,42.2351,34.5695,0.0,4.0,1.6528,0.0,1.7042,0.0,0.125,0.0,296.0,0.6237,93.0,-3.3361,-3.5872,0.0,4.0,0.0,8.0,0.0,0.0,0.0,2.3472,0.0,0.0,0.6595,0.0
soccer-uslc-2019-eVq3rNX5WO,,2019,1,USLC,,,1.0,0.9562,37.6725,30.7159,0.0,7.0,2.1816,0.0,1.4528,1.0,0.2143,1.0,193.0,0.6232,69.0,-3.3627,-4.8735,0.0,6.0,0.0,14.0,0.0,0.0438,0.0,4.8184,0.0,0.0438,0.6719,0.0
soccer-uslc-2020-0Oq6JvPq6D,,2020,1,USLC,,,0.0,0.0,36.116,27.6615,0.0,6.0,-4.3071,0.0,0.5821,0.0,0.1538,0.0,1056.0,0.7393,399.0,2.7351,0.6855,0.0,31.0,0.0,39.0,0.0,0.0,0.0,10.3071,0.0,0.0,0.7325,0.0
soccer-mls-2021-EKXMeX3Q64,,2021,1,MLS,,,0.0,0.0,40.0021,30.8299,0.0,16.0,4.248,0.0,1.3615,0.0,0.1351,0.0,978.0,0.6906,265.0,0.0494,0.0186,0.0,18.0,0.0,37.0,0.0,0.0,0.0,11.752,0.0,0.0,0.6904,0.0
soccer-mls-2022-EKXMeX3Q64,,2022,1,MLS,,,0.0,0.0,38.4709,30.4899,0.0,5.0,1.3276,0.0,1.3615,0.0,0.6364,0.0,199.0,0.5652,46.0,-4.3731,-9.5068,0.0,6.0,0.0,11.0,0.0,0.0,0.0,3.6724,0.0,0.0,0.6603,0.0
soccer-uslc-2022-0Oq6JvPq6D,,2022,1,USLC,,,0.0,0.0,32.3569,24.1343,0.0,0.0,-0.0515,0.0,0.0,0.0,0.0,0.0,100.0,0.6562,32.0,-1.6069,-5.0214,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.7065,0.0
soccer-uslc-2022-KAqBvpmqbg,,2022,1,USLC,,,0.0,0.0,37.237,29.7094,0.0,2.0,0.8319,0.0,1.7122,0.0,0.0,0.0,96.0,0.6,35.0,-1.6356,-4.6732,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.1681,0.0,0.0,0.6467,0.0
