game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-bbl-2014-12-22-756743,2014-12-22,2014,1,BBL,Perth Scorchers,Adelaide Strikers,19.0,3.0,0.0,2.0,26.0,1.0,,,1.0
cricket-bbl-2014-12-26-756747,2014-12-26,2014,1,BBL,Perth Scorchers,Melbourne Renegades,39.0,5.0,0.0,1.0,53.0,1.0,1.0,,1.0
cricket-bbl-2014-12-29-756753,2014-12-29,2014,1,BBL,Sydney Sixers,Perth Scorchers,26.0,4.0,0.0,1.0,36.0,1.0,,,1.0
cricket-bbl-2015-01-01-756759,2015-01-01,2015,1,BBL,Perth Scorchers,Sydney Thunder,13.0,3.0,0.0,1.0,14.0,0.0,,,1.0
cricket-bbl-2015-01-06-756769,2015-01-06,2015,1,BBL,Adelaide Strikers,Perth Scorchers,13.0,1.0,0.0,1.0,9.0,0.0,,,1.0
cricket-bbl-2015-01-08-756773,2015-01-08,2015,1,BBL,Perth Scorchers,Brisbane Heat,10.0,1.0,0.0,1.0,6.0,0.0,1.0,,1.0
cricket-bbl-2015-01-11-756779,2015-01-11,2015,1,BBL,Hobart Hurricanes,Perth Scorchers,12.0,3.0,0.0,1.0,20.0,0.0,,,1.0
cricket-bbl-2015-12-26-897711,2015-12-26,2015,1,BBL,Perth Scorchers,Brisbane Heat,22.0,4.0,0.0,1.0,36.0,2.0,,,1.0
cricket-bbl-2016-01-02-897727,2016-01-02,2016,1,BBL,Perth Scorchers,Sydney Sixers,11.0,2.0,1.0,3.0,15.0,0.0,,,1.0
cricket-bbl-2016-01-05-897733,2016-01-05,2016,1,BBL,Adelaide Strikers,Perth Scorchers,4.0,1.0,0.0,2.0,4.0,0.0,1.0,,1.0
cricket-bbl-2016-01-07-897737,2016-01-07,2016,1,BBL,Sydney Thunder,Perth Scorchers,4.0,0.0,0.0,2.0,1.0,0.0,1.0,,1.0
cricket-bbl-2016-01-10-897743,2016-01-10,2016,1,BBL,Hobart Hurricanes,Perth Scorchers,15.0,2.0,0.0,1.0,12.0,0.0,,,1.0
cricket-bbl-2016-01-22-897761,2016-01-22,2016,1,BBL,Melbourne Stars,Perth Scorchers,4.0,0.0,0.0,1.0,1.0,0.0,,,1.0
cricket-bbl-2016-12-22-1023585,2016-12-22,2016,1,BBL,Melbourne Renegades,Sydney Thunder,16.0,3.0,0.0,1.0,19.0,0.0,2.0,1.0,1.0
cricket-bbl-2016-12-29-1023597,2016-12-29,2016,1,BBL,Melbourne Renegades,Perth Scorchers,24.0,4.0,0.0,1.0,25.0,0.0,,,1.0
cricket-bbl-2017-01-01-1023603,2017-01-01,2017,1,BBL,Melbourne Stars,Melbourne Renegades,10.0,1.0,0.0,3.0,9.0,0.0,,1.0,1.0
cricket-bbl-2017-01-07-1023617,2017-01-07,2017,1,BBL,Melbourne Renegades,Melbourne Stars,12.0,0.0,0.0,3.0,9.0,0.0,,,1.0
cricket-bbl-2017-01-12-1023627,2017-01-12,2017,1,BBL,Melbourne Renegades,Hobart Hurricanes,19.0,2.0,0.0,1.0,25.0,1.0,1.0,,1.0
cricket-bbl-2017-01-16-1023633,2017-01-16,2017,1,BBL,Adelaide Strikers,Melbourne Renegades,53.0,6.0,0.0,1.0,85.0,4.0,,,1.0
cricket-bbl-2017-01-20-1023639,2017-01-20,2017,1,BBL,Brisbane Heat,Melbourne Renegades,32.0,6.0,0.0,1.0,48.0,1.0,2.0,,1.0
cricket-bbl-2017-12-21-1114858,2017-12-21,2017,1,BBL,Hobart Hurricanes,Melbourne Renegades,34.0,6.0,0.0,3.0,50.0,1.0,,,1.0
cricket-bbl-2017-12-23-1114861,2017-12-23,2017,1,BBL,Melbourne Renegades,Brisbane Heat,13.0,1.0,0.0,2.0,9.0,0.0,,,1.0
cricket-bbl-2017-12-29-1114865,2017-12-29,2017,1,BBL,Melbourne Renegades,Perth Scorchers,25.0,1.0,0.0,1.0,32.0,2.0,,,1.0
cricket-bbl-2018-01-03-1114871,2018-01-03,2018,1,BBL,Melbourne Renegades,Sydney Sixers,4.0,0.0,0.0,1.0,1.0,0.0,,,1.0
cricket-bbl-2018-01-06-1114874,2018-01-06,2018,1,BBL,Melbourne Stars,Melbourne Renegades,13.0,1.0,0.0,1.0,8.0,0.0,,,1.0
cricket-bbl-2018-01-08-1114877,2018-01-08,2018,1,BBL,Perth Scorchers,Melbourne Renegades,28.0,6.0,0.0,1.0,48.0,2.0,1.0,,1.0
cricket-bbl-2018-01-12-1114881,2018-01-12,2018,1,BBL,Melbourne Renegades,Melbourne Stars,3.0,0.0,0.0,2.0,0.0,0.0,,,1.0
cricket-bbl-2018-01-22-1114890,2018-01-22,2018,1,BBL,Melbourne Renegades,Adelaide Strikers,31.0,2.0,0.0,1.0,25.0,0.0,1.0,,1.0
cricket-bbl-2018-01-24-1114892,2018-01-24,2018,1,BBL,Sydney Thunder,Melbourne Renegades,41.0,7.0,0.0,1.0,64.0,2.0,,,1.0
cricket-bbl-2018-01-27-1114895,2018-01-27,2018,1,BBL,Brisbane Heat,Melbourne Renegades,30.0,6.0,0.0,1.0,42.0,1.0,2.0,,1.0
cricket-bbl-2018-02-02-1114897,2018-02-02,2018,1,BBL,Adelaide Strikers,Melbourne Renegades,29.0,4.0,0.0,2.0,45.0,2.0,,,1.0
cricket-tests-2018-12-06-1144993,2018-12-06,2018,1,TESTS,India,Australia,106.0,6.0,0.0,3.0,52.0,0.0,3.0,,1.0
cricket-tests-2018-12-14-1144994,2018-12-14,2018,1,TESTS,Australia,India,197.0,12.0,0.0,1.0,90.0,0.0,1.0,,1.0
cricket-tests-2018-12-26-1144995,2018-12-26,2018,1,TESTS,Australia,India,62.0,3.0,0.0,1.0,35.0,0.0,2.0,,1.0
cricket-bbl-2019-01-10-1152536,2019-01-10,2019,1,BBL,Brisbane Heat,Melbourne Renegades,18.0,5.0,0.0,2.0,28.0,1.0,,,1.0
cricket-bbl-2019-01-13-1152539,2019-01-13,2019,1,BBL,Melbourne Renegades,Brisbane Heat,7.0,0.0,0.0,2.0,2.0,0.0,,,1.0
cricket-bbl-2019-01-16-1152542,2019-01-16,2019,1,BBL,Sydney Sixers,Melbourne Renegades,14.0,0.0,0.0,1.0,10.0,1.0,,,1.0
cricket-bbl-2019-01-19-1152545,2019-01-19,2019,1,BBL,Melbourne Renegades,Melbourne Stars,10.0,3.0,0.0,1.0,15.0,0.0,1.0,,1.0
cricket-bbl-2019-02-07-1152562,2019-02-07,2019,1,BBL,Hobart Hurricanes,Melbourne Renegades,7.0,0.0,0.0,1.0,3.0,0.0,,,1.0
