game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2021-11-23-1286971,2021-11-23,2021,1,T20I,United Arab Emirates,Hong Kong,12.0,2.0,0.0,7.0,14.0,0.0,,,,,,,,,1.0
cricket-t20i-2021-11-25-1286976,2021-11-25,2021,1,T20I,United Arab Emirates,Bhutan,,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2021-11-26-1286979,2021-11-26,2021,1,T20I,Kuwait,United Arab Emirates,,,,,,,6.0,0.0,0.0,9.0,0.0,0.0,,1.0,1.0
cricket-t20i-2021-11-28-1286980,2021-11-28,2021,1,T20I,United Arab Emirates,Nepal,3.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-09-12-1329247,2022-09-12,2022,1,T20I,Zimbabwe,United Arab Emirates,5.0,0.0,0.0,6.0,3.0,0.0,18.0,0.0,0.0,22.0,1.0,0.0,,,1.0
cricket-t20i-2022-09-13-1329250,2022-09-13,2022,1,T20I,United States of America,United Arab Emirates,24.0,3.0,1.0,10.0,27.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-09-18-1331384,2022-09-18,2022,1,T20I,United Arab Emirates,Thailand,46.0,3.0,0.0,5.0,26.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2022-09-25-1331402,2022-09-25,2022,1,T20I,United States of America,United Arab Emirates,4.0,1.0,1.0,7.0,6.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-10-02-1335788,2022-10-02,2022,1,T20I,Sri Lanka,United Arab Emirates,15.0,0.0,0.0,4.0,9.0,0.0,,,,,,,,,1.0
cricket-t20i-2022-10-04-1335792,2022-10-04,2022,1,T20I,India,United Arab Emirates,3.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,,,1.0
cricket-t20i-2022-10-07-1335796,2022-10-07,2022,1,T20I,Thailand,United Arab Emirates,7.0,0.0,0.0,6.0,3.0,0.0,,,,,,,,1.0,1.0
cricket-t20i-2022-10-09-1335801,2022-10-09,2022,1,T20I,Pakistan,United Arab Emirates,17.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,,1.0
