game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W4_OTT,,,4,CFL,,,0.0,7.0,1.0,1.0,55.0
SYNTHETIC_CFL_W5_OTT,,,5,CFL,,,0.0,8.0,1.0,0.0,58.0
SYNTHETIC_CFL_W6_OTT,2022-07-16,,6,CFL,OTT,HAM,0.0,7.0,2.0,0.0,28.0
SYNTHETIC_CFL_W7_OTT,2022-07-21,,7,CFL,MTL,OTT,0.0,0.0,1.0,0.0,79.0
SYNTHETIC_CFL_W8_OTT,2022-07-31,,8,CFL,OTT,TOR,0.0,5.0,1.0,0.0,50.0
SYNTHETIC_CFL_W9_OTT,2022-08-05,,9,CFL,CGY,OTT,0.0,15.0,2.0,0.0,26.0
