game_id,date,season,week,league,away,home,assisted_tackles,solo_tackles,tackles
FOOTBALL_IFL_2026_7_18_TNEWMEXICOCHUPACABRASG20260718EEFK@TSANDIEGOSTRIKEFORCE,2026-07-18,2026,19,IFL,New Mexico Chupacabras,San Diego Strike Force,0.0,1.0,1.0
