game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-9Yqdwg85vJ,,2017,1,USLC,,,0.0,0.0,43.5152,35.6912,0.0,40.0,6.3435,0.0,1.1885,0.0,0.1607,0.0,2107.0,0.5511,617.0,-28.6906,-4.65,0.0,71.0,0.0,112.0,0.0,0.0,0.0,33.6565,0.0,0.0,0.5976,0.0
soccer-uslc-2018-9Yqdwg85vJ,,2018,1,USLC,,,0.0,0.0,41.065,33.936,0.0,47.0,1.7904,0.0,1.0396,0.0,0.1532,0.0,2817.0,0.6424,850.0,13.9854,1.6453,0.0,74.0,0.0,124.0,0.0,0.0,0.0,45.2096,0.0,0.0,0.6259,0.0
soccer-uslc-2019-9Yqdwg85vJ,,2019,1,USLC,,,0.0,-0.0888,41.781,34.0111,0.0,42.0,-1.3977,-0.0126,0.9678,0.0,0.1261,1.0,2862.0,0.6331,954.0,-1.5276,-0.1601,0.0,77.0,1.0,119.0,0.0,0.0888,0.0126,43.3977,-0.0126,0.1014,0.6347,0.0124
soccer-uslc-2020-2vQ1NowMrA,,2020,1,USLC,,,0.0,-0.0769,46.9587,38.5219,0.0,12.0,0.215,0.0,1.0182,0.0,0.0426,1.0,1894.0,0.6279,559.0,10.5382,1.8852,0.0,34.0,0.0,47.0,0.0,0.0769,0.0,11.785,0.0,0.0769,0.6091,0.0
soccer-uslc-2021-2vQ1NowMrA,,2021,1,USLC,,,0.0,-0.101,42.3002,31.8725,0.0,25.0,-3.386,0.0,0.8807,0.0,0.1263,3.0,3387.0,0.7087,1023.0,18.4365,1.8022,0.0,63.0,0.0,95.0,0.0,0.101,0.0,28.386,0.0,0.101,0.6907,0.0
soccer-mlsnp-2022-gpMOXy25zy,,2022,1,MLSNP,,,0.0,-0.125,41.8294,32.6328,0.0,17.0,3.5297,0.0,1.262,0.0,0.0345,2.0,389.0,0.6229,175.0,-2.6996,-1.5426,0.0,12.0,0.0,29.0,0.0,0.125,0.0,13.4703,0.0,0.125,0.6383,0.0
soccer-mlsnp-2023-gpMOXy25zy,,2023,1,MLSNP,,,0.0,0.0,41.1497,33.1135,0.0,17.0,1.436,0.0,1.0923,0.0,0.1591,0.0,789.0,0.6015,266.0,-4.5195,-1.6991,0.0,26.0,0.0,44.0,0.0,0.0,0.0,15.564,0.0,0.0,0.6185,0.0
soccer-mls-2024-NWMWlBK5lz,,2024,1,MLS,,,0.0,0.0,33.666,24.8105,0.0,2.0,0.1559,0.0,1.0846,0.0,0.0,0.0,104.0,0.7391,23.0,-1.1348,-4.9339,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.8441,0.0,0.0,0.7885,0.0
soccer-mlsnp-2024-gpMOXy25zy,,2024,1,MLSNP,,,0.0,0.0,43.7846,35.6867,0.0,2.0,-1.7324,0.0,0.5358,0.0,0.2222,0.0,301.0,0.6768,99.0,6.1149,6.1766,0.0,7.0,0.0,9.0,0.0,0.0,0.0,3.7324,0.0,0.0,0.615,0.0
soccer-mls-2025-NWMWlBK5lz,,2025,1,MLS,,,0.0,0.0,38.5907,31.5373,0.0,4.0,-1.4826,0.0,0.7296,0.0,0.1905,0.0,405.0,0.6947,131.0,0.347,0.2649,0.0,16.0,0.0,21.0,0.0,0.0,0.0,5.4826,0.0,0.0,0.692,0.0
soccer-mlsnp-2025-gpMOXy25zy,,2025,1,MLSNP,,,0.0,0.0,47.5474,42.21,0.0,2.0,-0.2173,0.0,0.902,0.0,0.2,0.0,103.0,0.4783,23.0,-0.5034,-2.1888,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.2173,0.0,0.0,0.5001,0.0
soccer-mls-2026-NWMWlBK5lz,,2026,1,MLS,,,0.0,0.0,40.3112,30.894,0.0,6.0,2.0224,0.0,1.5084,0.0,0.0769,0.0,212.0,0.6923,91.0,1.9328,2.1239,0.0,7.0,0.0,13.0,0.0,0.0,0.0,3.9776,0.0,0.0,0.6711,0.0
