game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2025-03-09-1474411,2025-03-09,2025,1,ODI,Canada,Namibia,43.0,1.0,0.0,1.0,24.0,2.0,,,,,,,1.0,1.0
cricket-odi-2025-03-15-1474414,2025-03-15,2025,1,ODI,Namibia,Canada,74.0,6.0,0.0,1.0,53.0,2.0,,,,,,,,1.0
cricket-odi-2025-05-17-1482564,2025-05-17,2025,1,ODI,United States of America,Canada,50.0,5.0,0.0,1.0,41.0,1.0,,,,,,,,1.0
cricket-odi-2025-05-19-1482565,2025-05-19,2025,1,ODI,Oman,Canada,15.0,0.0,0.0,1.0,7.0,0.0,,,,,,,,1.0
cricket-odi-2025-05-23-1482567,2025-05-23,2025,1,ODI,Canada,Oman,36.0,2.0,0.0,1.0,17.0,0.0,,,,,,,,1.0
cricket-odi-2025-08-27-1498181,2025-08-27,2025,1,ODI,Canada,Namibia,38.0,5.0,0.0,2.0,30.0,0.0,,,,,,,,1.0
cricket-t20i-2025-03-19-1476795,2025-03-19,2025,1,T20I,Canada,Namibia,18.0,3.0,0.0,3.0,37.0,3.0,,,,,,,,1.0
cricket-t20i-2025-03-22-1476797,2025-03-22,2025,1,T20I,Canada,Namibia,10.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,1.0
cricket-t20i-2025-03-23-1476798,2025-03-23,2025,1,T20I,Canada,Namibia,25.0,1.0,0.0,3.0,17.0,0.0,,,,,,,,1.0
cricket-t20i-2025-04-19-1481304,2025-04-19,2025,1,T20I,Bermuda,Canada,14.0,0.0,0.0,3.0,11.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2025-04-21-1481307,2025-04-21,2025,1,T20I,Bahamas,Canada,8.0,2.0,1.0,2.0,12.0,0.0,,,,,,,,1.0
cricket-t20i-2025-04-24-1481312,2025-04-24,2025,1,T20I,Canada,United States of America,23.0,5.0,0.0,3.0,28.0,0.0,,,,,,,,1.0
cricket-t20i-2025-04-26-1481313,2025-04-26,2025,1,T20I,Cayman Islands,Canada,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-04-27-1481315,2025-04-27,2025,1,T20I,Canada,United States of America,19.0,2.0,0.0,3.0,23.0,1.0,,,,,,,,1.0
cricket-t20i-2025-06-12-1489581,2025-06-12,2025,1,T20I,Canada,Bahamas,17.0,2.0,0.0,1.0,34.0,3.0,12.0,0.0,0.0,13.0,2.0,0.0,,1.0
cricket-t20i-2025-06-13-1489585,2025-06-13,2025,1,T20I,Canada,Cayman Islands,38.0,6.0,0.0,1.0,61.0,4.0,,,,,,,,1.0
cricket-t20i-2025-06-15-1488326,2025-06-15,2025,1,T20I,Canada,Bermuda,35.0,5.0,0.0,1.0,63.0,4.0,,,,,,,,1.0
cricket-t20i-2025-06-16-1488328,2025-06-16,2025,1,T20I,Canada,Cayman Islands,17.0,3.0,0.0,1.0,28.0,1.0,,,,,,,,1.0
cricket-t20i-2025-06-18-1488331,2025-06-18,2025,1,T20I,Bahamas,Canada,15.0,3.0,1.0,1.0,50.0,5.0,,,,,,,,1.0
cricket-t20i-2025-06-19-1488333,2025-06-19,2025,1,T20I,Canada,Cayman Islands,9.0,1.0,1.0,2.0,25.0,3.0,,,,,,,,1.0
cricket-t20i-2025-06-21-1488334,2025-06-21,2025,1,T20I,Bahamas,Canada,4.0,1.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-09-1512727,2026-02-09,2026,1,T20I,South Africa,Canada,8.0,3.0,0.0,3.0,12.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-13-1512738,2026-02-13,2026,1,T20I,Canada,United Arab Emirates,5.0,0.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
cricket-t20i-2026-02-17-1512749,2026-02-17,2026,1,T20I,Canada,New Zealand,65.0,11.0,0.0,1.0,110.0,6.0,,,,,,,,1.0
