game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2016-xW5pwDBMg1,,2016,1,NWSL,,,1.0,0.5745,23.4653,12.0568,0.0,-0.5829,1.0,4.0,389.0,0.651,149.0,1.6824,1.1291,0.0,2.0,1.0,0.4255,0.5829,-0.5126,1.0084,0.6397,0.0074
soccer-nwsl-2017-zeQZeazqKw,,2017,1,NWSL,,,0.0,-0.0402,18.4571,10.2348,0.0,0.0,0.0,1.0,223.0,0.625,80.0,-5.1746,-6.4683,0.0,0.0,0.0,0.0402,0.0,0.0,0.0402,0.6897,0.0
soccer-nwsl-2018-zeQZeazqKw,,2018,1,NWSL,,,0.0,-0.1558,17.736,4.4015,0.0,-0.0274,0.0,2.0,304.0,0.6602,103.0,-6.1108,-5.9328,0.0,1.0,1.0,0.1558,0.0274,-0.0121,0.1832,0.7195,0.041
soccer-nwsl-2019-zeQZeazqKw,,2019,1,NWSL,,,0.0,-0.2329,15.4179,4.6369,0.0,-0.0371,0.0,1.0,110.0,0.6981,53.0,-1.3504,-2.5479,0.0,1.0,0.0,0.2329,0.0371,-0.0371,0.27,0.7236,0.0001
soccer-nwsl-2020-zeQZeazqKw,,2020,1,NWSL,,,2.0,1.2546,20.4145,6.567,0.0,-0.2197,2.0,7.0,438.0,0.6635,211.0,-7.1433,-3.3855,0.0,3.0,0.0,0.7454,0.2197,-0.2197,0.9651,0.6974,0.0767
soccer-nwsl-2021-zeQZeazqKw,,2021,1,NWSL,,,2.0,0.812,20.362,6.7382,2.0,0.4541,4.0,16.0,1248.0,0.6456,618.0,-38.5489,-6.2377,0.3636,13.0,3.0,1.188,1.5459,-0.3204,2.7339,0.708,0.8542
soccer-nwsl-2022-zeQZeazqKw,,2022,1,NWSL,,,2.0,-0.0183,18.1743,2.9627,1.0,0.0429,3.0,12.0,1363.0,0.7615,671.0,-8.7856,-1.3093,0.0363,7.0,5.0,2.0183,0.9571,1.1465,2.9754,0.7746,0.3352
soccer-nwsl-2023-zeQZeazqKw,,2023,1,NWSL,,,0.0,-0.2283,17.4147,0.5045,1.0,0.7806,1.0,4.0,949.0,0.785,493.0,-16.344,-3.3152,0.0553,5.0,3.0,0.2283,0.2194,0.5827,0.4477,0.8181,0.0899
soccer-nwsl-2024-zeQZeazqKw,,2024,1,NWSL,,,1.0,0.6864,14.9186,-0.6429,2.0,1.2421,3.0,3.0,303.0,0.6778,90.0,-3.4612,-3.8458,0.0387,5.0,4.0,0.3136,0.7579,0.9203,1.0715,0.7162,0.0493
soccer-nwsl-2025-zeQZeazqKw,,2025,1,NWSL,,,3.0,1.5239,16.5765,-0.266,1.0,0.0566,4.0,12.0,567.0,0.7222,198.0,4.401,2.2227,0.4072,7.0,2.0,1.4761,0.9434,-0.137,2.4195,0.7,0.3646
