game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_BC,,,1,CFL,,,,0.0,110.0,6.0,,,,
SYNTHETIC_CFL_W4_BC,,,4,CFL,,,,0.0,40.0,5.0,,,,
SYNTHETIC_CFL_W5_BC,,,5,CFL,,,,0.0,14.0,2.0,,,,
SYNTHETIC_CFL_W7_BC,2022-07-21,,7,CFL,HAM,BC,,1.0,111.0,8.0,,,,
SYNTHETIC_CFL_W8_BC,2022-07-29,,8,CFL,BC,SSK,,0.0,35.0,5.0,,,,
SYNTHETIC_CFL_W9_BC,2022-08-06,,9,CFL,EDM,BC,,1.0,148.0,6.0,,,,
SYNTHETIC_CFL_W10_BC,2022-08-13,,10,CFL,BC,CGY,,0.0,57.0,7.0,,,,
SYNTHETIC_CFL_W11_BC,2022-08-19,,11,CFL,BC,SSK,,1.0,136.0,9.0,,,,
SYNTHETIC_CFL_W14_BC,2022-09-09,,14,CFL,BC,MTL,,0.0,29.0,3.0,,,,
SYNTHETIC_CFL_W15_BC,2022-09-17,,15,CFL,BC,CGY,,0.0,24.0,4.0,0.0,-1.0,,
SYNTHETIC_CFL_W16_BC,2022-09-24,,16,CFL,CGY,BC,,0.0,40.0,3.0,,,,
SYNTHETIC_CFL_W17_BC,2022-09-30,,17,CFL,OTT,BC,,0.0,87.0,3.0,0.0,7.0,,
SYNTHETIC_CFL_W21_BC,2022-10-28,,21,CFL,BC,WPG,,0.0,45.0,5.0,,,,
SYNTHETIC_CFL_2023_W1_BC,2023-06-08,2023,1,CFL,BC,CGY,,0.0,16.0,2.0,0.0,12.0,,
SYNTHETIC_CFL_2023_W3_BC,2023-06-22,2023,3,CFL,BC,WPG,,0.0,72.0,5.0,,,,
SYNTHETIC_CFL_2023_W5_BC,2023-07-09,2023,5,CFL,MTL,BC,,0.0,38.0,5.0,,,,
SYNTHETIC_CFL_2023_W7_BC,2023-07-22,2023,7,CFL,SSK,BC,,0.0,31.0,2.0,,,,
SYNTHETIC_CFL_2023_W8_BC,2023-07-29,2023,8,CFL,BC,EDM,,0.0,54.0,6.0,,,,
SYNTHETIC_CFL_2023_W9_BC,2023-08-03,2023,9,CFL,BC,WPG,,0.0,39.0,5.0,,,,
SYNTHETIC_CFL_2023_W10_BC,2023-08-12,2023,10,CFL,CGY,BC,,1.0,29.0,3.0,,,,
SYNTHETIC_CFL_2023_W11_BC,2023-08-20,2023,11,CFL,BC,SSK,,1.0,122.0,5.0,,,,
SYNTHETIC_CFL_2023_W12_BC,2023-08-26,2023,12,CFL,HAM,BC,0.0,0.0,27.0,2.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W13_BC,2023-09-02,2023,13,CFL,BC,MTL,,0.0,59.0,2.0,,,,
SYNTHETIC_CFL_2023_W15_BC,2023-09-16,2023,15,CFL,OTT,BC,0.0,1.0,87.0,6.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W16_BC,2023-09-22,2023,16,CFL,BC,EDM,,0.0,0.0,0.0,0.0,9.0,,
SYNTHETIC_CFL_2023_W17_BC,2023-09-29,2023,17,CFL,SSK,BC,,0.0,39.0,3.0,,,,
SYNTHETIC_CFL_2023_W18_BC,2023-10-06,2023,18,CFL,WPG,BC,,0.0,10.0,2.0,,,,
SYNTHETIC_CFL_2023_W19_BC,2023-10-13,2023,19,CFL,BC,HAM,,0.0,57.0,4.0,0.0,3.0,,
SYNTHETIC_CFL_2023_W20_BC,2023-10-20,2023,20,CFL,CGY,BC,,0.0,36.0,5.0,,,,
SYNTHETIC_CFL_2024_W9_WPG,2024-08-01,2024,9,CFL,BC,WPG,,1.0,56.0,6.0,,,,
SYNTHETIC_CFL_2024_W11_WPG,2024-08-18,2024,11,CFL,WPG,BC,,0.0,39.0,4.0,,,,
SYNTHETIC_CFL_2024_W12_WPG,2024-08-23,2024,12,CFL,HAM,WPG,,0.0,7.0,1.0,,,,
SYNTHETIC_CFL_2024_W13_WPG,2024-09-01,2024,13,CFL,WPG,SSK,,0.0,4.0,1.0,,,,
SYNTHETIC_CFL_2024_W14_WPG,2024-09-07,2024,14,CFL,SSK,WPG,,,,,0.0,9.0,,
SYNTHETIC_CFL_2024_W16_WPG,2024-09-21,2024,16,CFL,WPG,EDM,,0.0,6.0,1.0,0.0,2.0,,
SYNTHETIC_CFL_2024_W17_WPG,2024-09-27,2024,17,CFL,EDM,WPG,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W18_WPG,2024-10-04,2024,18,CFL,WPG,HAM,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W21_WPG,2024-10-26,2024,21,CFL,WPG,MTL,,0.0,3.0,1.0,,,,
