game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_yds,rush_att,rush_gp,rush_yds
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,6.0,8.0,60.0,19.0,6.0,67.0
