game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,1.0,12.0,1.0,4.0,23.0,75.0
