game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2024-10-29-1457354,2024-10-29,2024,1,T20I,Rwanda,Kenya,2.0,0.0,1.0,10.0,4.0,0.0,24.0,0.0,0.0,22.0,2.0,2.0,,1.0
cricket-t20i-2024-10-30-1457355,2024-10-30,2024,1,T20I,Kenya,Rwanda,1.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,0.0,10.0,1.0,0.0,,1.0
cricket-t20i-2024-10-31-1457356,2024-10-31,2024,1,T20I,Rwanda,Kenya,,,,,,,6.0,0.0,0.0,9.0,0.0,0.0,,1.0
cricket-t20i-2024-11-02-1457357,2024-11-02,2024,1,T20I,Kenya,Rwanda,3.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,9.0,1.0,1.0,,1.0
cricket-t20i-2025-06-03-1487693,2025-06-03,2025,1,T20I,Rwanda,Cameroon,,,,,,,12.0,0.0,0.0,5.0,0.0,0.0,,1.0
cricket-t20i-2025-06-04-1487697,2025-06-04,2025,1,T20I,Rwanda,Sierra Leone,,,,,,,24.0,1.0,0.0,17.0,3.0,3.0,,1.0
cricket-t20i-2025-06-06-1487708,2025-06-06,2025,1,T20I,Rwanda,Nigeria,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2025-06-11-1487722,2025-06-11,2025,1,T20I,Rwanda,Tanzania,6.0,0.0,0.0,10.0,1.0,0.0,12.0,0.0,0.0,13.0,0.0,1.0,,1.0
cricket-t20i-2025-06-12-1487726,2025-06-12,2025,1,T20I,Uganda,Rwanda,,,,,,,18.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2025-06-13-1487729,2025-06-13,2025,1,T20I,Tanzania,Rwanda,7.0,0.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,17.0,1.0,2.0,,1.0
cricket-t20i-2025-06-14-1487731,2025-06-14,2025,1,T20I,Uganda,Rwanda,,,,,,,12.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-07-24-1494137,2025-07-24,2025,1,T20I,Rwanda,Botswana,2.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2025-09-03-1498715,2025-09-03,2025,1,T20I,Tanzania,Rwanda,15.0,1.0,0.0,9.0,15.0,1.0,6.0,0.0,1.0,10.0,0.0,3.0,,1.0
cricket-t20i-2025-09-04-1498722,2025-09-04,2025,1,T20I,Rwanda,Sierra Leone,,,,,,,12.0,0.0,0.0,11.0,1.0,2.0,,1.0
