game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2023-12-16-1398258,2023-12-16,2023,1,ODI,Bangladesh,South Africa,59.0,3.0,0.0,7.0,35.0,0.0,36.0,0.0,0.0,43.0,1.0,8.0,1.0,1.0
cricket-odi-2023-12-20-1398259,2023-12-20,2023,1,ODI,Bangladesh,South Africa,,,,,,,36.0,0.0,0.0,42.0,0.0,6.0,,1.0
cricket-odi-2023-12-23-1398260,2023-12-23,2023,1,ODI,South Africa,Bangladesh,,,,,,,24.0,0.0,0.0,6.0,1.0,0.0,,1.0
cricket-t20i-2023-12-03-1398254,2023-12-03,2023,1,T20I,Bangladesh,South Africa,4.0,0.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,25.0,1.0,4.0,,1.0
cricket-t20i-2023-12-08-1398256,2023-12-08,2023,1,T20I,Bangladesh,South Africa,,,,,,,24.0,0.0,0.0,20.0,0.0,3.0,,1.0
cricket-odi-2024-02-07-1375873,2024-02-07,2024,1,ODI,South Africa,Australia,6.0,0.0,1.0,8.0,2.0,0.0,42.0,0.0,0.0,22.0,2.0,4.0,,1.0
cricket-odi-2024-02-10-1375874,2024-02-10,2024,1,ODI,Australia,South Africa,10.0,1.0,1.0,11.0,7.0,0.0,36.0,0.0,0.0,45.0,1.0,4.0,,1.0
cricket-odi-2024-04-13-1398266,2024-04-13,2024,1,ODI,Sri Lanka,South Africa,,,,,,,48.0,0.0,0.0,38.0,1.0,1.0,,1.0
cricket-odi-2024-04-17-1398267,2024-04-17,2024,1,ODI,South Africa,Sri Lanka,5.0,1.0,1.0,7.0,9.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,,1.0
cricket-t20i-2024-04-03-1398263,2024-04-03,2024,1,T20I,South Africa,Sri Lanka,3.0,1.0,0.0,7.0,4.0,0.0,18.0,0.0,0.0,27.0,1.0,1.0,,1.0
cricket-t20i-2024-07-05-1434291,2024-07-05,2024,1,T20I,South Africa,India,,,,,,,18.0,0.0,0.0,36.0,0.0,3.0,,1.0
cricket-t20i-2024-07-07-1434292,2024-07-07,2024,1,T20I,South Africa,India,2.0,0.0,1.0,7.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-07-09-1434293,2024-07-09,2024,1,T20I,South Africa,India,8.0,1.0,0.0,9.0,7.0,0.0,6.0,0.0,0.0,11.0,0.0,2.0,,1.0
cricket-t20i-2024-11-24-1432225,2024-11-24,2024,1,T20I,South Africa,England,,,,,,,20.0,1.0,0.0,19.0,3.0,1.0,,1.0
cricket-t20i-2024-11-27-1432226,2024-11-27,2024,1,T20I,England,South Africa,,,,,,,24.0,0.0,0.0,39.0,0.0,1.0,,1.0
cricket-t20i-2024-11-30-1432227,2024-11-30,2024,1,T20I,South Africa,England,10.0,2.0,0.0,9.0,12.0,0.0,12.0,0.0,0.0,29.0,0.0,4.0,,1.0
cricket-odi-2025-12-13-1477594,2025-12-13,2025,1,ODI,Ireland,South Africa,,,,,,,48.0,0.0,0.0,27.0,0.0,2.0,,1.0
cricket-odi-2025-12-16-1477595,2025-12-16,2025,1,ODI,South Africa,Ireland,,,,,,,48.0,1.0,0.0,53.0,1.0,5.0,1.0,1.0
cricket-t20i-2026-04-25-1527256,2026-04-25,2026,1,T20I,India,South Africa,13.0,3.0,1.0,8.0,21.0,1.0,24.0,0.0,0.0,28.0,2.0,3.0,,1.0
cricket-t20i-2026-04-27-1527257,2026-04-27,2026,1,T20I,South Africa,India,,,,,,,18.0,0.0,0.0,12.0,1.0,1.0,,1.0
