game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_yds,recv_rec,recv_yds,rush_att
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,7.0,11.0,25.0,8.0,1.0,52.0,15.0,122.0,7.0
