game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_yards
SYNTHETIC_50YARD_2026_W2_QUADCITYSTEAMWHEELERS,2026-05-08,2026,2,50YARD,Quad City Steamwheelers,Green Bay Blizzard,2.0,46.0,7.0,4.0
