game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2018-BLMv6m3Mxe,,2018,1,USLC,,,0.0,0.0,41.5612,34.5863,0.0,2.0,-0.2238,0.0,0.8994,0.0,0.3333,0.0,98.0,0.5938,32.0,-1.4515,-4.5359,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.2238,0.0,0.0,0.6391,0.0
soccer-uslc-2019-BLMv6m3Mxe,,2019,1,USLC,,,0.0,0.0,42.1513,35.7403,0.0,6.0,0.1411,0.0,1.0241,0.0,0.0714,0.0,298.0,0.5867,75.0,-4.662,-6.216,0.0,8.0,0.0,14.0,0.0,0.0,0.0,5.8589,0.0,0.0,0.6488,0.0
