game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_2022_W3_BHAM,,2022,3,USFL,,,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W4_BHAM,,2022,4,USFL,,,0.0,11.0,2.0
SYNTHETIC_USFL_2022_W5_BHAM,,2022,5,USFL,,,1.0,32.0,3.0
SYNTHETIC_USFL_2022_W7_BHAM,,2022,7,USFL,,,0.0,18.0,2.0
SYNTHETIC_USFL_2022_W8_BHAM,,2022,8,USFL,,,0.0,0.0,0.0
SYNTHETIC_USFL_2023_W1_STALLIONS,2023-04-15,2023,1,USFL,STALLIONS,GENERALS,0.0,14.0,1.0
