game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2023-4JMAk47qKg,,2023,1,NWSL,,,0.0,-0.1682,26.07,9.8649,0.0,0.0,0.0,2.0,360.0,0.8641,206.0,3.4484,1.674,0.0,0.0,0.0,0.1682,0.0,0.0,0.1682,0.8473,0.0
soccer-nwsl-2024-4JMAk47qKg,,2024,1,NWSL,,,0.0,-0.1133,26.6,12.1956,0.0,-0.4325,0.0,2.0,980.0,0.7604,384.0,-2.1903,-0.5704,0.0,5.0,2.0,0.1133,0.4325,-0.1063,0.5458,0.7661,0.2132
