game_id,date,season,week,league,away,home,recv_gp,recv_rec,recv_yds,rush_att,rush_gp,rush_td,rush_yds
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,13.0,18.0,106.0,85.0,13.0,1.0,533.0
