game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pr_no,pr_td,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,11.0,28.0,650.0,6.0,1.0,169.0,64.0,7.0,826.0,3.0,5.0
