game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nasl-2017-4wM4lGgMjB,,2017,1,NASL,,,1.0,0.0186,18.3627,1.1096,0.0,-0.485,1.0,7.0,533.0,0.8077,208.0,4.7725,2.2945,0.0,6.0,0.0,0.9814,0.485,-0.485,1.4665,0.7847,0.3139
soccer-uslc-2018-OlMlejP5Lz,,2018,1,USLC,,,1.0,0.2692,16.2542,0.3669,1.0,0.6243,2.0,4.0,256.0,0.8777,139.0,2.286,1.6446,0.0082,3.0,1.0,0.7308,0.3757,0.1929,1.1065,0.8613,0.006
soccer-uslc-2018-wvq9jx1QWn,,2018,1,USLC,,,1.0,-0.1655,18.0783,0.3145,0.0,-0.24,1.0,12.0,782.0,0.8222,360.0,3.6218,1.0061,0.0,4.0,1.0,1.1655,0.24,-0.1653,1.4054,0.8122,0.0391
