game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2022-4wM4E4d5jB,,2022,1,USLC,,,0.0,-0.0611,17.5774,2.0376,0.0,-0.0265,0.0,1.0,142.0,0.8636,66.0,-1.2291,-1.8623,0.0,1.0,0.0,0.0611,0.0265,-0.0265,0.0876,0.8823,0.0146
soccer-mlsnp-2023-4wM4E4d5jB,,2023,1,MLSNP,,,0.0,-0.4427,17.6316,-0.5072,1.0,0.2479,1.0,6.0,951.0,0.8803,468.0,-0.3727,-0.0796,0.5825,9.0,2.0,0.4427,0.7521,-0.2261,1.1948,0.8811,0.5357
