game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-odi-2007-10-25-313992,2007-10-25,2007,1,ODI,Kenya,Bermuda,47.0,2.0,1.0,8.0,22.0,0.0,32.0,0.0,0.0,32.0,1.0,0.0,,1.0
cricket-odi-2007-10-27-313993,2007-10-27,2007,1,ODI,Kenya,Bermuda,42.0,2.0,0.0,8.0,25.0,0.0,54.0,0.0,0.0,35.0,1.0,1.0,1.0,1.0
cricket-odi-2007-10-28-313994,2007-10-28,2007,1,ODI,Kenya,Bermuda,2.0,0.0,0.0,8.0,0.0,0.0,50.0,0.0,0.0,46.0,4.0,0.0,,1.0
cricket-odi-2008-06-29-325569,2008-06-29,2008,1,ODI,Canada,Bermuda,100.0,3.0,1.0,6.0,48.0,0.0,54.0,0.0,0.0,44.0,2.0,2.0,1.0,1.0
cricket-t20i-2008-08-03-354456,2008-08-03,2008,1,T20I,Bermuda,Scotland,5.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,,1.0
cricket-t20i-2019-08-18-1197396,2019-08-18,2019,1,T20I,Bermuda,United States of America,,,,,,,24.0,0.0,0.0,31.0,0.0,0.0,,1.0
cricket-t20i-2019-08-21-1197400,2019-08-21,2019,1,T20I,Bermuda,Cayman Islands,6.0,0.0,1.0,6.0,5.0,0.0,24.0,0.0,0.0,15.0,2.0,0.0,,1.0
cricket-t20i-2019-08-22-1197403,2019-08-22,2019,1,T20I,United States of America,Bermuda,,,,,,,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-t20i-2019-08-25-1197407,2019-08-25,2019,1,T20I,Bermuda,Cayman Islands,,,,,,,24.0,0.0,0.0,26.0,1.0,0.0,,1.0
cricket-t20i-2019-10-19-1199503,2019-10-19,2019,1,T20I,Bermuda,Papua New Guinea,27.0,2.0,0.0,8.0,19.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
cricket-t20i-2019-10-20-1199510,2019-10-20,2019,1,T20I,Bermuda,Singapore,,,,,,,18.0,0.0,0.0,20.0,1.0,0.0,,1.0
cricket-t20i-2019-10-21-1199515,2019-10-21,2019,1,T20I,Bermuda,Kenya,6.0,1.0,1.0,10.0,5.0,0.0,18.0,0.0,0.0,22.0,1.0,0.0,,1.0
cricket-t20i-2019-10-23-1199520,2019-10-23,2019,1,T20I,Bermuda,Namibia,3.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,21.0,1.0,0.0,,1.0
cricket-t20i-2019-10-24-1199528,2019-10-24,2019,1,T20I,Bermuda,Scotland,2.0,0.0,0.0,9.0,1.0,0.0,18.0,0.0,0.0,26.0,1.0,0.0,,1.0
cricket-t20i-2019-10-26-1199534,2019-10-26,2019,1,T20I,Bermuda,Netherlands,7.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,0.0,31.0,1.0,1.0,,1.0
cricket-t20i-2021-11-08-1286673,2021-11-08,2021,1,T20I,United States of America,Bermuda,,,,,,,24.0,0.0,0.0,31.0,2.0,0.0,1.0,1.0
cricket-t20i-2021-11-10-1286677,2021-11-10,2021,1,T20I,Bermuda,Bahamas,,,,,,,24.0,0.0,0.0,21.0,2.0,0.0,,1.0
cricket-t20i-2021-11-13-1286683,2021-11-13,2021,1,T20I,Belize,Bermuda,,,,,,,24.0,1.0,0.0,15.0,4.0,0.0,1.0,1.0
