game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2019_SEASON_TOTAL,,2019,1,XLEAGUE,,,31.0,8.9,60.0,1.0,276.0
FOOTBALL_XLEAGUE_2021_SEASON_TOTAL,,2021,1,XLEAGUE,,,44.0,4.77,28.0,1.0,210.0
