game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140MIN,2021-05-14,2021,1,WNBA,PHO,MIN,2.0,2.0,6.0,0.5,2.0,1.0,0.455,11.0,5.0,1.0,1.0,6.0,6.0,,35.9,,3.0,17.0,6.0,,
WNBA_202105180NYL,2021-05-18,2021,1,WNBA,MIN,NYL,1.0,,2.0,0.167,6.0,1.0,0.417,12.0,5.0,2.0,1.0,5.0,5.0,,31.833333333333332,,-12.0,16.0,2.0,,2.0
WNBA_202105200MIN,2021-05-20,2021,1,WNBA,SEA,MIN,2.0,,3.0,0.4,5.0,2.0,0.286,7.0,2.0,2.0,,,,,34.35,,-14.0,6.0,3.0,2.0,1.0
WNBA_202105280SEA,2021-05-28,2021,1,WNBA,MIN,SEA,1.0,,2.0,0.4,5.0,2.0,0.455,11.0,5.0,1.0,,,,,29.2,1.0,-18.0,12.0,3.0,1.0,1.0
WNBA_202105300MIN,2021-05-30,2021,1,WNBA,CON,MIN,5.0,,6.0,0.222,9.0,2.0,0.25,12.0,3.0,2.0,0.75,4.0,3.0,,41.06666666666667,,8.0,11.0,6.0,1.0,
WNBA_202106040MIN,2021-06-04,2021,1,WNBA,ATL,MIN,1.0,,1.0,0.556,9.0,5.0,0.462,13.0,6.0,2.0,,,,,30.2,,2.0,17.0,1.0,2.0,2.0
WNBA_202106060MIN,2021-06-06,2021,1,WNBA,ATL,MIN,4.0,,3.0,0.571,7.0,4.0,0.5,14.0,7.0,2.0,1.0,1.0,1.0,,23.283333333333335,1.0,7.0,19.0,4.0,1.0,
WNBA_202106080WAS,2021-06-08,2021,1,WNBA,MIN,WAS,2.0,,3.0,0.2,5.0,1.0,0.167,6.0,1.0,,1.0,2.0,2.0,,23.683333333333334,,-5.0,5.0,3.0,,5.0
WNBA_202106120MIN,2021-06-12,2021,1,WNBA,LAS,MIN,1.0,,2.0,,4.0,,0.167,6.0,1.0,1.0,1.0,6.0,6.0,,25.066666666666666,,13.0,8.0,2.0,,1.0
WNBA_202106150MIN,2021-06-15,2021,1,WNBA,CHI,MIN,2.0,,4.0,0.333,3.0,1.0,0.2,5.0,1.0,3.0,1.0,6.0,6.0,,26.916666666666668,,-8.0,9.0,4.0,1.0,2.0
WNBA_202106170DAL,2021-06-17,2021,1,WNBA,MIN,DAL,2.0,,4.0,0.5,6.0,3.0,0.6,10.0,6.0,2.0,1.0,7.0,7.0,,34.8,,8.0,22.0,4.0,2.0,1.0
WNBA_202106190DAL,2021-06-19,2021,1,WNBA,MIN,DAL,3.0,,4.0,0.286,7.0,2.0,0.308,13.0,4.0,2.0,1.0,3.0,3.0,,33.9,1.0,-19.0,13.0,5.0,2.0,2.0
WNBA_202106230ATL,2021-06-23,2021,1,WNBA,MIN,ATL,2.0,,1.0,,4.0,,0.5,8.0,4.0,4.0,1.0,1.0,1.0,,37.983333333333334,1.0,11.0,9.0,2.0,1.0,3.0
WNBA_202106250MIN,2021-06-25,2021,1,WNBA,LVA,MIN,,1.0,4.0,0.4,5.0,2.0,0.214,14.0,3.0,2.0,1.0,1.0,1.0,,42.03333333333333,,3.0,9.0,4.0,1.0,
WNBA_202106300PHO,2021-06-30,2021,1,WNBA,MIN,PHO,3.0,,2.0,0.714,7.0,5.0,0.692,13.0,9.0,2.0,1.0,3.0,3.0,,34.333333333333336,,8.0,26.0,2.0,1.0,1.0
WNBA_202107030PHO,2021-07-03,2021,1,WNBA,MIN,PHO,1.0,,2.0,0.667,6.0,4.0,0.692,13.0,9.0,2.0,1.0,2.0,2.0,,26.733333333333334,,24.0,24.0,2.0,,1.0
WNBA_202107070MIN,2021-07-07,2021,1,WNBA,DAL,MIN,5.0,,3.0,0.4,5.0,2.0,0.692,13.0,9.0,2.0,0.833,6.0,5.0,,36.916666666666664,2.0,14.0,25.0,5.0,,
WNBA_202107090LVA,2021-07-09,2021,1,WNBA,MIN,LVA,3.0,,3.0,0.4,5.0,2.0,0.333,12.0,4.0,1.0,,,,,33.483333333333334,,14.0,10.0,3.0,1.0,
WNBA_202107110LAS,2021-07-11,2021,1,WNBA,MIN,LAS,3.0,,3.0,0.333,6.0,2.0,0.333,9.0,3.0,4.0,1.0,1.0,1.0,,32.68333333333333,,32.0,9.0,3.0,1.0,2.0
WNBA_202108150MIN,2021-08-15,2021,1,WNBA,NYL,MIN,4.0,,4.0,0.6,5.0,3.0,0.571,7.0,4.0,3.0,1.0,5.0,5.0,,32.516666666666666,,9.0,16.0,4.0,1.0,2.0
WNBA_202108170CON,2021-08-17,2021,1,WNBA,MIN,CON,1.0,,4.0,0.25,4.0,1.0,0.375,8.0,3.0,1.0,0.714,7.0,5.0,,34.25,,-12.0,12.0,4.0,1.0,3.0
WNBA_202108190CON,2021-08-19,2021,1,WNBA,MIN,CON,,,,0.25,4.0,1.0,0.375,8.0,3.0,2.0,1.0,2.0,2.0,,26.316666666666666,,-15.0,9.0,,,1.0
WNBA_202108210CHI,2021-08-21,2021,1,WNBA,MIN,CHI,2.0,,7.0,1.0,1.0,1.0,0.5,10.0,5.0,3.0,1.0,5.0,5.0,,31.833333333333332,,-4.0,16.0,7.0,1.0,1.0
WNBA_202108240MIN,2021-08-24,2021,1,WNBA,SEA,MIN,3.0,,2.0,0.25,4.0,1.0,0.429,7.0,3.0,2.0,,,,,34.25,,11.0,7.0,2.0,,
WNBA_202108310MIN,2021-08-31,2021,1,WNBA,NYL,MIN,1.0,1.0,9.0,0.333,6.0,2.0,0.444,18.0,8.0,1.0,1.0,7.0,7.0,,31.95,,2.0,25.0,9.0,1.0,1.0
WNBA_202109020MIN,2021-09-02,2021,1,WNBA,LAS,MIN,2.0,,5.0,0.6,5.0,3.0,0.364,11.0,4.0,2.0,0.857,7.0,6.0,,35.8,1.0,6.0,17.0,6.0,1.0,1.0
WNBA_202109040MIN,2021-09-04,2021,1,WNBA,WAS,MIN,4.0,,3.0,0.4,5.0,2.0,0.545,11.0,6.0,,1.0,1.0,1.0,,31.816666666666666,,9.0,15.0,3.0,1.0,
WNBA_202109080LVA,2021-09-08,2021,1,WNBA,MIN,LVA,4.0,,2.0,,2.0,,0.5,10.0,5.0,2.0,,,,,18.566666666666666,,-10.0,10.0,2.0,,
WNBA_202109100MIN,2021-09-10,2021,1,WNBA,IND,MIN,3.0,,3.0,0.5,4.0,2.0,0.5,12.0,6.0,1.0,0.25,4.0,1.0,,26.266666666666666,,18.0,15.0,3.0,,
WNBA_202109120MIN,2021-09-12,2021,1,WNBA,IND,MIN,2.0,1.0,4.0,0.667,3.0,2.0,0.5,8.0,4.0,,1.0,2.0,2.0,,34.8,,15.0,12.0,4.0,,
WNBA_202109170IND,2021-09-17,2021,1,WNBA,MIN,IND,3.0,,1.0,,6.0,,0.222,9.0,2.0,1.0,0.75,4.0,3.0,,25.45,,21.0,7.0,1.0,2.0,
WNBA_202109190WAS,2021-09-19,2021,1,WNBA,MIN,WAS,,,5.0,0.333,6.0,2.0,0.333,9.0,3.0,2.0,1.0,2.0,2.0,,32.15,1.0,2.0,10.0,6.0,1.0,1.0
WNBA_202109260MIN,2021-09-26,2021,1,WNBA,CHI,MIN,2.0,,7.0,0.571,7.0,4.0,0.538,13.0,7.0,3.0,0.5,2.0,1.0,,33.75,,-8.0,19.0,7.0,,6.0
WNBA_202205170LAS,2022-05-17,2022,1,WNBA,MIN,LAS,3.0,,2.0,0.571,7.0,4.0,0.444,18.0,8.0,1.0,1.0,4.0,4.0,,37.78333333333333,1.0,5.0,24.0,3.0,2.0,3.0
WNBA_202205190LVA,2022-05-19,2022,1,WNBA,MIN,LVA,3.0,,1.0,,2.0,,,4.0,,4.0,,,,,21.083333333333332,,-2.0,,1.0,,
WNBA_202205210DAL,2022-05-21,2022,1,WNBA,MIN,DAL,2.0,,2.0,0.4,5.0,2.0,0.267,15.0,4.0,1.0,0.8,5.0,4.0,,32.93333333333333,,-19.0,14.0,2.0,,2.0
WNBA_202205240MIN,2022-05-24,2022,1,WNBA,NYL,MIN,3.0,,3.0,0.333,6.0,2.0,0.273,11.0,3.0,1.0,0.875,8.0,7.0,,33.983333333333334,2.0,12.0,15.0,5.0,1.0,4.0
WNBA_202205290MIN,2022-05-29,2022,1,WNBA,LAS,MIN,,,2.0,0.2,5.0,1.0,0.385,13.0,5.0,2.0,1.0,8.0,8.0,,32.21666666666667,,6.0,19.0,2.0,3.0,2.0
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,1.0,,4.0,0.333,9.0,3.0,0.412,17.0,7.0,3.0,1.0,3.0,3.0,,34.21666666666667,1.0,-4.0,20.0,5.0,1.0,3.0
