game_id,date,season,week,league,away,home,def_tackles,gp,pass_att,pass_cmp,pass_int,pr_no,pr_yds,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,2.0,10.0,6.0,1.0,1.0,1.0,5.0,13.0,1.0,212.0
