game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-DC-CAR,2023-04-29,2023,1,,DC,CAR,,,3.0,5.0,,,1.0,5.0,,-9.0,-20.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,1.0,1.0,15.0,12.0,,3.0,2.0,12.0,,184.0,78.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,,2.0,2.0,1.0,,,3.0,1.0,-6.0,
2023-07-15-ATL-CAR,2023-07-15,2023,12,,ATL,CAR,,3.0,11.0,12.0,,1.0,1.0,12.0,,37.0,33.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,,CAR,ATL,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0
