game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
11824065,2025-07-11,2025,6,CFL,CGY,SSK,,,,0.0,20.0
11824069,2025-07-18,2025,7,CFL,CGY,WPG,,,,0.0,59.0
11824076,2025-07-31,2025,9,CFL,CGY,OTT,0.0,5.0,1.0,0.0,10.0
11824094,2025-09-01,2025,13,CFL,EDM,CGY,0.0,3.0,1.0,0.0,7.0
11824104,2025-09-19,2025,16,CFL,BC,CGY,,,,0.0,33.0
11824107,2025-09-26,2025,17,CFL,CGY,MTL,,,,0.0,12.0
11824115,2025-10-11,2025,19,CFL,CGY,HAM,0.0,-3.0,1.0,1.0,73.0
11824121,2025-10-18,2025,20,CFL,TOR,CGY,0.0,-2.0,1.0,0.0,5.0
11824123,2025-10-24,2025,21,CFL,CGY,EDM,0.0,-1.0,1.0,0.0,18.0
