game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_2022_W1_OTT,,2022,1,CFL,,,1.0,43.0,4.0
SYNTHETIC_CFL_2022_W4_OTT,,2022,4,CFL,,,0.0,9.0,1.0
SYNTHETIC_CFL_2022_W5_OTT,,2022,5,CFL,,,0.0,75.0,3.0
6233,2022-07-16,2022,6,CFL,OTT,HAM,0.0,2.0,1.0
6234,2022-07-21,2022,7,CFL,MTL,OTT,0.0,23.0,1.0
6241,2022-07-31,2022,8,CFL,OTT,TOR,0.0,33.0,2.0
6243,2022-08-05,2022,9,CFL,CGY,OTT,0.0,23.0,2.0
6250,2022-08-19,2022,11,CFL,EDM,OTT,0.0,26.0,3.0
6258,2022-09-02,2022,13,CFL,OTT,MTL,0.0,0.0,0.0
6263,2022-09-10,2022,14,CFL,TOR,OTT,0.0,0.0,0.0
6270,2022-09-24,2022,16,CFL,TOR,OTT,0.0,13.0,1.0
6273,2022-09-30,2022,17,CFL,OTT,BC,0.0,21.0,1.0
6280,2022-10-14,2022,19,CFL,MTL,OTT,0.0,45.0,1.0
