game_id,date,season,week,league,away,home,gp,recv_rec,recv_td,recv_tgt,recv_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,9.0,3.0,13.0,131.0
