game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_UNION,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_UNION,,,3,AUDL,,,0.0,1.0,,,0.0,0.0,,,,1.0,14.0,15.0
2022-06-17-ATX-CHI,2022-06-17,2022,4,,ATX,CHI,1.0,2.0,,,0.0,1.0,,,,0.0,69.0,24.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,0.0,1.0,,,0.0,3.0,,,,0.0,136.0,3.0
2022-07-01-MIN-CHI,2022-07-01,2022,6,,MIN,CHI,1.0,1.0,,,0.0,1.0,,,,0.0,56.0,12.0
2022-07-09-IND-CHI,2022-07-09,2022,7,,IND,CHI,1.0,2.0,,,0.0,1.0,,,,1.0,90.0,7.0
2022-07-16-CHI-MIN,2022-07-16,2022,8,,CHI,MIN,0.0,2.0,,,0.0,1.0,,,,1.0,44.0,10.0
2022-07-23-CHI-PIT,2022-07-23,2022,9,,CHI,PIT,1.0,1.0,,,0.0,2.0,,,,0.0,128.0,9.0
2022-07-29-CHI-MAD,2022-07-29,2022,10,,CHI,MAD,0.0,1.0,,,0.0,1.0,,,,0.0,66.0,-19.0
2022-07-30-DET-CHI,2022-07-30,2022,10,,DET,CHI,0.0,1.0,,,0.0,4.0,,,,0.0,86.0,0.0
2023-06-03-CHI-MIN,2023-06-03,2023,6,,CHI,MIN,,1.0,1.0,1.0,,,,,1.0,,9.0,6.0
2023-06-10-CHI-IND,2023-06-10,2023,7,,CHI,IND,,1.0,2.0,2.0,,1.0,,,2.0,,50.0,3.0
2023-06-17-POR-CHI,2023-06-17,2023,8,,POR,CHI,,3.0,3.0,6.0,1.0,,1.0,3.0,6.0,,2.0,20.0
2023-06-23-DET-CHI,2023-06-23,2023,9,,DET,CHI,,1.0,,4.0,,,,1.0,6.0,,,13.0
2023-06-24-CHI-DET,2023-06-24,2023,9,,CHI,DET,1.0,,6.0,,,1.0,,,,2.0,114.0,
2023-07-07-CHI-PIT,2023-07-07,2023,11,,CHI,PIT,,0.0,11.0,10.0,,1.0,,,10.0,,168.0,-1.0
2023-07-08-PIT-CHI,2023-07-08,2023,11,,PIT,CHI,,,,,,,2.0,,,,,
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,1.0,1.0,4.0,4.0,,,,,4.0,,27.0,39.0
2025-05-03-OAK-SEA,2025-05-03,2025,2,,OAK,SEA,0.0,0.0,,,0.0,1.0,,,,0.0,65.0,6.0
2025-05-09-SEA-OAK,2025-05-09,2025,3,,SEA,OAK,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,-1.0
2025-05-10-SEA-LV,2025-05-10,2025,3,,SEA,LV,2.0,4.0,,,0.0,1.0,,,,0.0,140.0,50.0
2025-05-17-SEA-ORE,2025-05-17,2025,4,,SEA,ORE,0.0,0.0,,,1.0,1.0,,,,0.0,33.0,3.0
2025-05-23-SEA-SLC,2025-05-23,2025,5,,SEA,SLC,1.0,0.0,,,0.0,0.0,,,,0.0,98.0,-5.0
2025-05-24-SEA-OAK,2025-05-24,2025,5,,SEA,OAK,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-30-SLC-SEA,2025-05-30,2025,6,,SLC,SEA,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-06-06-LV-SEA,2025-06-06,2025,7,,LV,SEA,0.0,0.0,,,0.0,1.0,,,,0.0,153.0,79.0
2025-06-21-LA-SEA,2025-06-21,2025,9,,LA,SEA,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-06-27-COL-SEA,2025-06-27,2025,10,,COL,SEA,0.0,3.0,,,0.0,1.0,,,,0.0,76.0,30.0
2025-07-18-SEA-COL,2025-07-18,2025,13,,SEA,COL,1.0,0.0,,,0.0,0.0,,,,0.0,46.0,29.0
2025-07-19-ORE-SEA,2025-07-19,2025,13,,ORE,SEA,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2026-05-02-COL-SEA,2026-05-02,2026,2,,COL,SEA,0.0,0.0,,,0.0,0.0,,,,0.0,22.0,-19.0
