game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-mlc-2024-07-22-1432745,2024-07-22,2024,1,MLC,Washington Freedom,San Francisco Unicorns,,,,,,,18.0,0.0,2.0,39.0,0.0,1.0,,1.0
cricket-mlc-2024-07-25-1432748,2024-07-25,2024,1,MLC,San Francisco Unicorns,Washington Freedom,4.0,0.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,18.0,0.0,1.0,,1.0
cricket-mlc-2024-07-26-1432749,2024-07-26,2024,1,MLC,San Francisco Unicorns,Texas Super Kings,,,,,,,24.0,0.0,0.0,33.0,2.0,2.0,,1.0
cricket-mlc-2024-07-28-1432750,2024-07-28,2024,1,MLC,Washington Freedom,San Francisco Unicorns,6.0,1.0,0.0,11.0,5.0,0.0,24.0,0.0,1.0,47.0,1.0,3.0,,1.0
cricket-odi-2024-08-15-1445036,2024-08-15,2024,1,ODI,Netherlands,United States of America,,,,,,,18.0,0.0,0.0,17.0,1.0,0.0,,1.0
cricket-odi-2024-08-21-1445039,2024-08-21,2024,1,ODI,Netherlands,United States of America,6.0,0.0,1.0,11.0,2.0,0.0,60.0,0.0,0.0,51.0,1.0,6.0,,1.0
cricket-odi-2024-09-16-1450690,2024-09-16,2024,1,ODI,Namibia,United States of America,,,,,,,36.0,1.0,0.0,16.0,2.0,0.0,,1.0
cricket-odi-2024-09-18-1450691,2024-09-18,2024,1,ODI,United Arab Emirates,United States of America,,,,,,,18.0,1.0,0.0,17.0,0.0,1.0,,1.0
cricket-t20i-2024-08-24-1446762,2024-08-24,2024,1,T20I,Canada,United States of America,,,,,,,24.0,0.0,0.0,21.0,1.0,1.0,,1.0
cricket-t20i-2024-08-25-1446763,2024-08-25,2024,1,T20I,Netherlands,United States of America,2.0,0.0,1.0,11.0,1.0,0.0,24.0,0.0,0.0,44.0,1.0,1.0,1.0,1.0
cricket-t20i-2024-08-27-1446765,2024-08-27,2024,1,T20I,United States of America,Canada,,,,,,,12.0,0.0,0.0,17.0,0.0,1.0,,1.0
cricket-t20i-2024-09-30-1450818,2024-09-30,2024,1,T20I,United States of America,United Arab Emirates,2.0,1.0,1.0,10.0,4.0,0.0,12.0,0.0,0.0,19.0,0.0,1.0,,1.0
cricket-t20i-2024-10-01-1450819,2024-10-01,2024,1,T20I,United States of America,Namibia,,,,,,,18.0,0.0,0.0,25.0,1.0,0.0,1.0,1.0
cricket-t20i-2024-10-04-1450821,2024-10-04,2024,1,T20I,United Arab Emirates,United States of America,1.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,37.0,2.0,1.0,,1.0
cricket-t20i-2024-10-05-1450822,2024-10-05,2024,1,T20I,Namibia,United States of America,,,,,,,6.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-t20i-2024-10-20-1453520,2024-10-20,2024,1,T20I,United States of America,Nepal,,,,,,,24.0,0.0,0.0,31.0,1.0,1.0,,1.0
cricket-mlc-2025-06-15-1481997,2025-06-15,2025,1,MLC,MI New York,San Francisco Unicorns,,,,,,,19.0,0.0,0.0,23.0,0.0,1.0,,1.0
cricket-t20i-2025-02-20-1473145,2025-02-20,2025,1,T20I,Oman,United States of America,,,,,,,18.0,0.0,0.0,41.0,0.0,1.0,,1.0
cricket-t20i-2025-02-21-1473146,2025-02-21,2025,1,T20I,Oman,United States of America,,,,,,,18.0,0.0,0.0,23.0,2.0,0.0,,1.0
cricket-t20i-2025-02-23-1473147,2025-02-23,2025,1,T20I,Oman,United States of America,,,,,,,18.0,0.0,0.0,18.0,3.0,0.0,,1.0
