game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2025-07-05-1490472,2025-07-05,2025,1,T20I,Guernsey,Italy,4.0,2.0,0.0,2.0,8.0,0.0,1.0
cricket-t20i-2025-07-09-1490477,2025-07-09,2025,1,T20I,Italy,Scotland,21.0,6.0,0.0,3.0,50.0,2.0,1.0
cricket-t20i-2025-07-11-1490480,2025-07-11,2025,1,T20I,Italy,Netherlands,5.0,1.0,0.0,2.0,6.0,0.0,1.0
