game_id,date,season,week,league,away,home,receiving_yards,receptions,rushing_yards
SYNTHETIC_50YARD_2026_W3_NEWMEXICOCHUPACABRAS,2026-05-18,2026,3,50YARD,ARIZONA RATTLERS,NEW MEXICO CHUPACABRAS,21.0,4.0,3.0
