game_id,date,season,week,league,away,home,def_tackles,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds,rush_att
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,3.0,5.0,3.0,12.0,23.0,11.0,33.0,1351.0,2.0
