game_id,date,season,week,league,away,home,assists,blocks,callahans,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W3_GROWLERS,,2022,3,AUDL,,,0.0,0.0,,,,0.0,0.0,,,,1.0,101.0,70.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,,,,0.0,2.0,,,,1.0,116.0,20.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,2.0,0.0,,,,0.0,2.0,,,,2.0,154.0,110.0
2022-06-25-SD-COL,2022-06-25,2022,5,,SD,COL,2.0,0.0,,,,0.0,3.0,,,,1.0,204.0,157.0
2022-07-15-COL-SD,2022-07-15,2022,8,AUDL,summit,growlers,1.0,1.0,,,,0.0,4.0,,,,1.0,226.0,129.0
2022-07-23-SD-SEA,2022-07-23,2022,9,AUDL,growlers,cascades,1.0,0.0,,,,0.0,2.0,,,,1.0,173.0,82.0
2022-07-24-SD-POR,2022-07-24,2022,9,AUDL,growlers,nitro,3.0,0.0,,,,0.0,0.0,,,,0.0,51.0,40.0
2022-07-30-OAK-SD,2022-07-30,2022,10,AUDL,spiders,growlers,1.0,0.0,,,,0.0,1.0,,,,0.0,82.0,186.0
2023-05-05-COL-SD,2023-05-05,2023,2,AUDL,COLORADO SUMMIT,SAN DIEGO GROWLERS,,,,15.0,13.0,,1.0,1.0,,15.0,2.0,89.0,100.0
2023-06-10-SD-OAK,2023-06-10,2023,7,AUDL,SAN DIEGO GROWLERS,OAKLAND SPIDERS,4.0,,,13.0,12.0,1.0,1.0,,,13.0,1.0,48.0,120.0
2023-06-17-SEA-SD,2023-06-17,2023,8,AUDL,SEATTLE CASCADES,SAN DIEGO GROWLERS,3.0,,,24.0,24.0,,,2.0,,25.0,1.0,159.0,79.0
2023-06-24-SD-LA,2023-06-24,2023,9,AUDL,SAN DIEGO GROWLERS,LA AVIATORS,1.0,1.0,1.0,16.0,10.0,,3.0,3.0,2.0,14.0,4.0,177.0,146.0
2023-07-01-SLC-SD,2023-07-01,2023,10,AUDL,SALT LAKE SHRED,SAN DIEGO GROWLERS,,1.0,,10.0,8.0,,1.0,,,9.0,1.0,64.0,-7.0
2023-07-14-SD-POR,2023-07-14,2023,12,AUDL,SAN DIEGO GROWLERS,PORTLAND NITRO,0.0,,,30.0,25.0,,2.0,1.0,,29.0,2.0,227.0,233.0
2023-07-15-SD-SEA,2023-07-15,2023,12,AUDL,SAN DIEGO GROWLERS,SEATTLE CASCADES,,1.0,,,,,,,,,,,
2023-07-22-OAK-SD,2023-07-22,2023,13,AUDL,OAKLAND SPIDERS,SAN DIEGO GROWLERS,1.0,,,19.0,17.0,,1.0,4.0,1.0,18.0,1.0,186.0,141.0
2024-04-27-SD-SEA,2024-04-27,2024,1,UFA,growlers,cascades,2.0,0.0,,,,0.0,0.0,,,,2.0,100.0,243.0
2024-04-28-SD-POR,2024-04-28,2024,1,UFA,growlers,nitro,0.0,0.0,,,,0.0,1.0,,,,0.0,74.0,40.0
2024-05-03-SLC-SD,2024-05-03,2024,2,UFA,shred,growlers,0.0,0.0,,,,0.0,0.0,,,,0.0,42.0,69.0
2024-05-17-POR-SD,2024-05-17,2024,4,UFA,nitro,growlers,4.0,0.0,,,,0.0,1.0,,,,0.0,131.0,142.0
2024-05-25-SD-SLC,2024-05-25,2024,6,UFA,growlers,shred,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2024-06-01-SEA-SD,2024-06-01,2024,6,UFA,cascades,growlers,0.0,0.0,,,,0.0,0.0,,,,1.0,181.0,147.0
2024-06-15-LA-SD,2024-06-15,2024,8,UFA,aviators,growlers,1.0,0.0,,,,0.0,2.0,,,,1.0,154.0,169.0
2024-06-21-SD-COL,2024-06-21,2024,9,UFA,growlers,summit,4.0,0.0,,,,0.0,2.0,,,,3.0,303.0,147.0
2024-06-22-SD-OAK,2024-06-22,2024,9,UFA,growlers,spiders,2.0,0.0,,,,0.0,1.0,,,,1.0,230.0,239.0
2024-06-29-OAK-SD,2024-06-29,2024,10,UFA,spiders,growlers,2.0,0.0,,,,0.0,1.0,,,,2.0,164.0,200.0
2024-07-07-SD-LA,2024-07-07,2024,11,UFA,growlers,aviators,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-20-OAK-SD,2024-07-20,2024,13,UFA,spiders,growlers,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-03-LA-SD,2025-05-03,2025,2,UFA,aviators,growlers,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-04-SD-LA,2025-05-04,2025,2,UFA,growlers,aviators,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-09-ATL-SD,2025-05-09,2025,3,UFA,hustle,growlers,0.0,0.0,,,,0.0,0.0,,,,1.0,84.0,45.0
2025-05-16-LA-SD,2025-05-16,2025,4,UFA,aviators,growlers,1.0,1.0,,,,0.0,1.0,,,,1.0,143.0,196.0
2025-05-23-SD-CAR,2025-05-23,2025,5,UFA,growlers,flyers,1.0,0.0,,,,0.0,0.0,,,,0.0,102.0,145.0
2025-05-24-SD-ATL,2025-05-24,2025,5,UFA,growlers,hustle,1.0,0.0,,,,0.0,1.0,,,,0.0,78.0,169.0
2025-05-31-HTX-SD,2025-05-31,2025,6,UFA,havoc,growlers,1.0,0.0,,,,0.0,2.0,,,,0.0,129.0,115.0
2025-06-07-ATX-SD,2025-06-07,2025,7,UFA,sol,growlers,3.0,0.0,,,,0.0,1.0,,,,0.0,149.0,161.0
2025-06-14-SD-LV,2025-06-14,2025,8,UFA,growlers,bighorns,2.0,1.0,,,,0.0,0.0,,,,0.0,42.0,65.0
2025-06-28-OAK-SD,2025-06-28,2025,10,UFA,spiders,growlers,0.0,1.0,,,,0.0,0.0,,,,0.0,-9.0,65.0
2025-07-05-SD-LA,2025-07-05,2025,11,UFA,growlers,aviators,3.0,0.0,,,,2.0,0.0,,,,2.0,93.0,165.0
2025-07-19-SD-OAK,2025-07-19,2025,13,UFA,growlers,spiders,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2026-04-24-CAR-SD,2026-04-24,2026,1,UFA,flyers,growlers,2.0,0.0,,,,0.0,0.0,,,,0.0,92.0,181.0
2026-05-09-ATL-SD,2026-05-09,2026,3,UFA,hustle,growlers,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
2026-05-17-SD-OAK,2026-05-17,2026,4,UFA,growlers,spiders,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0
