game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,1.0,13.0,378.0,230.0,9.0,27.0,2804.0,47.0,4.0,206.0
