game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,11.0,6.0,3.0,50.0,6.0,2.0
