game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-4JMAkpDqKg,,2017,1,USLC,,,1.0,-0.0376,24.1169,6.7667,0.0,-0.4175,1.0,13.0,1706.0,0.8467,1050.0,3.0099,0.2867,0.0,8.0,0.0,1.0376,0.4175,-0.4175,1.4551,0.8438,0.4291
soccer-mls-2018-kRQabn8MKZ,,2018,1,MLS,,,0.0,-0.0715,21.3731,4.1506,0.0,-0.129,0.0,2.0,657.0,0.8747,463.0,5.2781,1.14,0.0,5.0,2.0,0.0715,0.129,0.1066,0.2005,0.8633,0.1138
soccer-uslc-2018-4JMAkpDqKg,,2018,1,USLC,,,3.0,1.7875,23.6962,6.6198,0.0,-0.3087,3.0,6.0,972.0,0.8787,808.0,16.1792,2.0024,0.0,7.0,1.0,1.2125,0.3087,-0.2026,1.5212,0.8587,0.1544
soccer-mls-2019-kRQabn8MKZ,,2019,1,MLS,,,0.0,-0.5056,21.9822,5.7718,0.0,-0.8896,0.0,9.0,887.0,0.8854,733.0,21.6162,2.949,0.0,7.0,1.0,0.5056,0.8896,-0.3019,1.3952,0.8559,0.4581
soccer-usl1-2019-4JMAkpDqKg,,2019,1,USL1,,,1.0,0.6703,24.0836,12.4435,0.0,-0.017,1.0,1.0,192.0,0.7742,124.0,-3.2492,-2.6203,0.0,1.0,0.0,0.3297,0.017,-0.017,0.3467,0.8004,0.0126
soccer-mls-2020-kRQabn8MKZ,,2020,1,MLS,,,0.0,-0.0173,20.2652,5.7957,0.0,-0.0647,0.0,1.0,506.0,0.8833,377.0,14.9352,3.9616,0.0,3.0,0.0,0.0173,0.0647,-0.0647,0.082,0.8437,0.041
soccer-mls-2021-kRQabn8MKZ,,2021,1,MLS,,,0.0,0.0,16.544,5.2285,0.0,0.0,0.0,0.0,36.0,0.9048,42.0,1.3968,3.3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8715,0.0
soccer-mls-2021-mvzqoLZQap,,2021,1,MLS,,,0.0,-0.4814,23.5015,5.7762,0.0,-0.5122,0.0,2.0,1267.0,0.8859,710.0,15.4254,2.1726,0.0,6.0,3.0,0.4814,0.5122,-0.2373,0.9936,0.8642,0.2019
soccer-mls-2023-mKAqBBmqbg,,2023,1,MLS,,,0.0,-0.3012,19.7692,5.5263,0.0,-0.1049,0.0,1.0,662.0,0.8106,322.0,-3.584,-1.113,0.0,3.0,1.0,0.3012,0.1049,0.2283,0.4061,0.8217,0.1006
soccer-mls-2024-mKAqBBmqbg,,2024,1,MLS,,,1.0,0.8049,19.1347,5.2782,1.0,0.6459,2.0,2.0,1516.0,0.8523,894.0,7.5805,0.8479,0.869,9.0,4.0,0.1951,0.3541,0.4212,0.5492,0.8439,0.2401
