game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2016-02-03-967081,2016-02-03,2016,1,T20I,United Arab Emirates,Netherlands,44.0,4.0,1.0,5.0,49.0,3.0,,1.0
cricket-t20i-2016-02-04-966373,2016-02-04,2016,1,T20I,United Arab Emirates,Scotland,17.0,0.0,0.0,4.0,9.0,0.0,1.0,1.0
